2.81226 -0.136256 4.84487e-05 1.01
2.81229 -0.136256 4.83761e-05 1.01
2.81232 -0.136256 4.83213e-05 1.01
2.81236 -0.136256 4.82174e-05 1.01
2.81239 -0.136256 4.81468e-05 1.01
2.81244 -0.136256 4.8005e-05 1.01
2.81248 -0.136256 4.79193e-05 1.01
2.81255 -0.136256 4.77309e-05 1.01
2.81258 -0.136256 4.76314e-05 1.01
2.81267 -0.136256 4.7385e-05 1.01
2.8127 -0.136256 4.72742e-05 1.01
2.81281 -0.136256 4.69557e-05 1.01
2.81284 -0.136256 4.68378e-05 1.01
2.81296 -0.136256 4.64292e-05 1.01
2.813 -0.136256 4.63106e-05 1.01
2.81314 -0.136256 4.57902e-05 1.01
2.81317 -0.136256 4.568e-05 1.01
2.81333 -0.136256 4.50212e-05 1.01
2.81336 -0.136256 4.49321e-05 1.01
2.81355 -0.136256 4.41028e-05 1.01
2.81356 -0.136256 4.40517e-05 1.01
2.81378 -0.136256 4.30226e-05 1.01
2.81378 -0.136256 4.30137e-05 1.01
2.81401 -0.136256 4.18273e-05 1.01
2.81403 -0.136256 4.17304e-05 1.01
2.81426 -0.136256 4.04473e-05 1.01
2.8143 -0.136256 4.02273e-05 1.01
2.81453 -0.136256 3.88627e-05 1.01
2.81459 -0.136256 3.84767e-05 1.01
2.81481 -0.136256 3.70529e-05 1.01
2.8149 -0.136256 3.64487e-05 1.01
2.81511 -0.136256 3.49962e-05 1.01
2.81523 -0.136256 3.41111e-05 1.01
2.81542 -0.136256 3.26696e-05 1.01
2.81558 -0.136256 3.14296e-05 1.01
2.81575 -0.136256 3.00494e-05 1.01
2.81595 -0.136256 2.83673e-05 1.01
2.81609 -0.136256 2.71108e-05 1.01
2.81634 -0.136256 2.4885e-05 1.01
2.81645 -0.136256 2.38282e-05 1.01
2.81675 -0.136256 2.09411e-05 1.01
2.81682 -0.136256 2.0175e-05 1.01
2.81717 -0.136256 1.64915e-05 1.01
2.81721 -0.136256 1.61236e-05 1.01
2.81761 -0.136256 1.16457e-05 1.01
2.81762 -0.136256 1.14895e-05 1.01
2.81803 -0.136256 6.71206e-06 1.01
2.81809 -0.136256 5.88591e-06 1.01
2.81846 -0.136256 1.29272e-06 1.01
2.82596 -0.136256 0 1.01
8 -0.136256 0 1.01

0.5 -0.136526 0 1.012
2.8047 -0.136526 0 1.012
2.8122 -0.136526 5.81893e-05 1.012
2.8122 -0.136526 5.81816e-05 1.012
2.81221 -0.136526 5.81593e-05 1.012
2.81222 -0.136526 5.8136e-05 1.012
2.81224 -0.136526 5.809e-05 1.012
2.81226 -0.136526 5.8051e-05 1.012
2.81229 -0.136526 5.79784e-05 1.012
2.81232 -0.136526 5.79235e-05 1.012
2.81236 -0.136526 5.78196e-05 1.012
2.81239 -0.136526 5.7749e-05 1.012
2.81244 -0.136526 5.76071e-05 1.012
2.81248 -0.136526 5.75214e-05 1.012
2.81255 -0.136526 5.73329e-05 1.012
2.81258 -0.136526 5.72334e-05 1.012
2.81267 -0.136526 5.6987e-05 1.012
2.8127 -0.136526 5.68762e-05 1.012
2.81281 -0.136526 5.65577e-05 1.012
2.81284 -0.136526 5.64398e-05 1.012
2.81296 -0.136526 5.60313e-05 1.012
2.813 -0.136526 5.59127e-05 1.012
2.81314 -0.136526 5.53925e-05 1.012
2.81317 -0.136526 5.52824e-05 1.012
2.81333 -0.136526 5.46239e-05 1.012
2.81336 -0.136526 5.45348e-05 1.012
2.81355 -0.136526 5.37061e-05 1.012
2.81356 -0.136526 5.3655e-05 1.012
2.81378 -0.136526 5.26267e-05 1.012
2.81378 -0.136526 5.26178e-05 1.012
2.81401 -0.136526 5.14323e-05 1.012
2.81403 -0.136526 5.13355e-05 1.012
2.81426 -0.136526 5.00535e-05 1.012
2.8143 -0.136526 4.98337e-05 1.012
2.81453 -0.136526 4.84705e-05 1.012
2.81459 -0.136526 4.80849e-05 1.012
2.81481 -0.136526 4.66626e-05 1.012
2.8149 -0.136526 4.6059e-05 1.012
2.81511 -0.136526 4.46081e-05 1.012
2.81523 -0.136526 4.37242e-05 1.012
2.81542 -0.136526 4.22843e-05 1.012
2.81558 -0.136526 4.10458e-05 1.012
2.81575 -0.136526 3.96673e-05 1.012
2.81595 -0.136526 3.79874e-05 1.012
2.81609 -0.136526 3.67326e-05 1.012
2.81634 -0.136526 3.45097e-05 1.012
2.81645 -0.136526 3.34543e-05 1.012
2.81675 -0.136526 3.05712e-05 1.012
2.81682 -0.136526 2.98061e-05 1.012
2.81717 -0.136526 2.61278e-05 1.012
2.81721 -0.136526 2.57604e-05 1.012
2.81761 -0.136526 2.1289e-05 1.012
2.81762 -0.136526 2.1133e-05 1.012
2.81803 -0.136526 1.63626e-05 1.012
2.81809 -0.136526 1.55377e-05 1.012
2.81846 -0.136526 1.09514e-05 1.012
2.81859 -0.136526 9.28995e-06 1.012
2.8189 -0.136526 5.02465e-06 1.012
2.8191 -0.136526 2.33526e-06 1.012
2.8266 -0.136526 0 1.012
8 -0.136526 0 1.012

0.5 -0.136795 0 1.014
2.8047 -0.136795 0 1.014
2.8122 -0.136795 6.77538e-05 1.014
2.8122 -0.136795 6.77461e-05 1.014
2.81221 -0.136795 6.77238e-05 1.014
2.81222 -0.136795 6.77005e-05 1.014
2.81224 -0.136795 6.76545e-05 1.014
2.81226 -0.136795 6.76154e-05 1.014
2.81229 -0.136795 6.75428e-05 1.014
2.81232 -0.136795 6.74879e-05 1.014
2.81236 -0.136795 6.73839e-05 1.014
2.81239 -0.136795 6.73133e-05 1.014
2.81244 -0.136795 6.71714e-05 1.014
2.81248 -0.136795 6.70856e-05 1.014
2.81255 -0.136795 6.68971e-05 1.014
2.81258 -0.136795 6.67975e-05 1.014
2.81267 -0.136795 6.65511e-05 1.014
2.8127 -0.136795 6.64403e-05 1.014
2.81281 -0.136795 6.61218e-05 1.014
2.81284 -0.136795 6.60039e-05 1.014
2.81296 -0.136795 6.55956e-05 1.014
2.813 -0.136795 6.5477e-05 1.014
2.81314 -0.136795 6.4957e-05 1.014
2.81317 -0.136795 6.48469e-05 1.014
2.81333 -0.136795 6.41887e-05 1.014
2.81336 -0.136795 6.40997e-05 1.014
2.81355 -0.136795 6.32715e-05 1.014
2.81356 -0.136795 6.32204e-05 1.014
2.81378 -0.136795 6.21928e-05 1.014
2.81378 -0.136795 6.21839e-05 1.014
2.81401 -0.136795 6.09994e-05 1.014
2.81403 -0.136795 6.09026e-05 1.014
2.81426 -0.136795 5.96218e-05 1.014
2.8143 -0.136795 5.94022e-05 1.014
2.81453 -0.136795 5.80404e-05 1.014
2.81459 -0.136795 5.76551e-05 1.014
2.81481 -0.136795 5.62344e-05 1.014
2.8149 -0.136795 5.56315e-05 1.014
2.81511 -0.136795 5.41822e-05 1.014
2.81523 -0.136795 5.32992e-05 1.014
2.81542 -0.136795 5.18611e-05 1.014
2.81558 -0.136795 5.06241e-05 1.014
2.81575 -0.136795 4.92473e-05 1.014
2.81595 -0.136795 4.75695e-05 1.014
2.81609 -0.136795 4.63163e-05 1.014
2.81634 -0.136795 4.40964e-05 1.014
2.81645 -0.136795 4.30424e-05 1.014
2.81675 -0.136795 4.01632e-05 1.014
2.81682 -0.136795 3.93992e-05 1.014
2.81717 -0.136795 3.57261e-05 1.014
2.81721 -0.136795 3.53592e-05 1.014
2.81761 -0.136795 3.08942e-05 1.014
2.81762 -0.136795 3.07385e-05 1.014
2.81803 -0.136795 2.59751e-05 1.014
2.81809 -0.136795 2.51514e-05 1.014
2.81846 -0.136795 2.05721e-05 1.014
2.81859 -0.136795 1.89131e-05 1.014
2.8189 -0.136795 1.46543e-05 1.014
2.8191 -0.136795 1.19691e-05 1.014
2.81936 -0.136795 8.19045e-06 1.014
2.81963 -0.136795 4.26224e-06 1.014
2.81984 -0.136795 1.14822e-06 1.014
2.82734 -0.136795 0 1.014
8 -0.136795 0 1.014

0.5 -0.137065 0 1.016
2.8047 -0.137065 0 1.016
2.8122 -0.137065 7.72807e-05 1.016
2.8122 -0.137065 7.72729e-05 1.016
2.81221 -0.137065 7.72507e-05 1.016
2.81222 -0.137065 7.72273e-05 1.016
2.81224 -0.137065 7.71813e-05 1.016
2.81226 -0.137065 7.71422e-05 1.016
2.81229 -0.137065 7.70695e-05 1.016
2.81232 -0.137065 7.70146e-05 1.016
2.81236 -0.137065 7.69105e-05 1.016
2.81239 -0.137065 7.68399e-05 1.016
2.81244 -0.137065 7.66979e-05 1.016
2.81248 -0.137065 7.66121e-05 1.016
2.81255 -0.137065 7.64236e-05 1.016
2.81258 -0.137065 7.6324e-05 1.016
2.81267 -0.137065 7.60776e-05 1.016
2.8127 -0.137065 7.59668e-05 1.016
2.81281 -0.137065 7.56483e-05 1.016
2.81284 -0.137065 7.55304e-05 1.016
2.81296 -0.137065 7.51222e-05 1.016
2.813 -0.137065 7.50036e-05 1.016
2.81314 -0.137065 7.44838e-05 1.016
2.81317 -0.137065 7.43737e-05 1.016
2.81333 -0.137065 7.37159e-05 1.016
2.81336 -0.137065 7.36269e-05 1.016
2.81355 -0.137065 7.27992e-05 1.016
2.81356 -0.137065 7.27482e-05 1.016
2.81378 -0.137065 7.17213e-05 1.016
2.81378 -0.137065 7.17124e-05 1.016
2.81401 -0.137065 7.05289e-05 1.016
2.81403 -0.137065 7.04321e-05 1.016
2.81426 -0.137065 6.91525e-05 1.016
2.8143 -0.137065 6.89331e-05 1.016
2.81453 -0.137065 6.75726e-05 1.016
2.81459 -0.137065 6.71877e-05 1.016
2.81481 -0.137065 6.57685e-05 1.016
2.8149 -0.137065 6.51662e-05 1.016
2.81511 -0.137065 6.37186e-05 1.016
2.81523 -0.137065 6.28366e-05 1.016
2.81542 -0.137065 6.14002e-05 1.016
2.81558 -0.137065 6.01647e-05 1.016
2.81575 -0.137065 5.87896e-05 1.016
2.81595 -0.137065 5.7114e-05 1.016
2.81609 -0.137065 5.58624e-05 1.016
2.81634 -0.137065 5.36453e-05 1.016
2.81645 -0.137065 5.25928e-05 1.016
2.81675 -0.137065 4.97175e-05 1.016
2.81682 -0.137065 4.89545e-05 1.016
2.81717 -0.137065 4.52866e-05 1.016
2.81721 -0.137065 4.49202e-05 1.016
2.81761 -0.137065 4.04616e-05 1.016
2.81762 -0.137065 4.03062e-05 1.016
2.81803 -0.137065 3.55498e-05 1.016
2.81809 -0.137065 3.47273e-05 1.016
2.81846 -0.137065 3.01548e-05 1.016
2.81859 -0.137065 2.84983e-05 1.016
2.8189 -0.137065 2.42461e-05 1.016
2.8191 -0.137065 2.1565e-05 1.016
2.81936 -0.137065 1.77922e-05 1.016
2.81963 -0.137065 1.38702e-05 1.016
2.81984 -0.137065 1.07611e-05 1.016
2.82018 -0.137065 5.35399e-06 1.016
2.82032 -0.137065 3.11972e-06 1.016
2.82782 -0.137065 0 1.016
8 -0.137065 0 1.016

0.5 -0.137335 0 1.018
2.8047 -0.137335 0 1.018
2.8122 -0.137335 8.67702e-05 1.018
2.8122 -0.137335 8.67624e-05 1.018
2.81221 -0.137335 8.67401e-05 1.018
2.81222 -0.137335 8.67167e-05 1.018
2.81224 -0.137335 8.66707e-05 1.018
2.81226 -0.137335 8.66315e-05 1.018
2.81229 -0.137335 8.65588e-05 1.018
2.81232 -0.137335 8.65038e-05 1.018
2.81236 -0.137335 8.63997e-05 1.018
2.81239 -0.137335 8.63291e-05 1.018
2.81244 -0.137335 8.6187e-05 1.018
2.81248 -0.137335 8.61012e-05 1.018
2.81255 -0.137335 8.59126e-05 1.018
2.81258 -0.137335 8.58131e-05 1.018
2.81267 -0.137335 8.55666e-05 1.018
2.8127 -0.137335 8.54558e-05 1.018
2.81281 -0.137335 8.51374e-05 1.018
2.81284 -0.137335 8.50195e-05 1.018
2.81296 -0.137335 8.46113e-05 1.018
2.813 -0.137335 8.44928e-05 1.018
2.81314 -0.137335 8.39732e-05 1.018
2.81317 -0.137335 8.38631e-05 1.018
2.81333 -0.137335 8.32056e-05 1.018
2.81336 -0.137335 8.31167e-05 1.018
2.81355 -0.137335 8.22894e-05 1.018
2.81356 -0.137335 8.22385e-05 1.018
2.81378 -0.137335 8.12123e-05 1.018
2.81378 -0.137335 8.12034e-05 1.018
2.81401 -0.137335 8.00208e-05 1.018
2.81403 -0.137335 7.99242e-05 1.018
2.81426 -0.137335 7.86457e-05 1.018
2.8143 -0.137335 7.84265e-05 1.018
2.81453 -0.137335 7.70673e-05 1.018
2.81459 -0.137335 7.66828e-05 1.018
2.81481 -0.137335 7.52651e-05 1.018
2.8149 -0.137335 7.46635e-05 1.018
2.81511 -0.137335 7.32175e-05 1.018
2.81523 -0.137335 7.23365e-05 1.018
2.81542 -0.137335 7.09018e-05 1.018
2.81558 -0.137335 6.96678e-05 1.018
2.81575 -0.137335 6.82945e-05 1.018
2.81595 -0.137335 6.66209e-05 1.018
2.81609 -0.137335 6.53709e-05 1.018
2.81634 -0.137335 6.31568e-05 1.018
2.81645 -0.137335 6.21057e-05 1.018
2.81675 -0.137335 5.92343e-05 1.018
2.81682 -0.137335 5.84723e-05 1.018
2.81717 -0.137335 5.48095e-05 1.018
2.81721 -0.137335 5.44437e-05 1.018
2.81761 -0.137335 4.99915e-05 1.018
2.81762 -0.137335 4.98362e-05 1.018
2.81803 -0.137335 4.50868e-05 1.018
2.81809 -0.137335 4.42656e-05 1.018
2.81846 -0.137335 3.96999e-05 1.018
2.81859 -0.137335 3.80459e-05 1.018
2.8189 -0.137335 3.38002e-05 1.018
2.8191 -0.137335 3.11232e-05 1.018
2.81936 -0.137335 2.73563e-05 1.018
2.81963 -0.137335 2.34403e-05 1.018
2.81984 -0.137335 2.03361e-05 1.018
2.82018 -0.137335 1.49376e-05 1.018
2.82032 -0.137335 1.27069e-05 1.018
2.82076 -0.137335 5.55244e-06 1.018
2.82083 -0.137335 4.43516e-06 1.018
2.82833 -0.137335 0 1.018
8 -0.137335 0 1.018

0.5 -0.137605 0 1.02
2.8047 -0.137605 0 1.02
2.8122 -0.137605 9.62224e-05 1.02
2.8122 -0.137605 9.62146e-05 1.02
2.81221 -0.137605 9.61923e-05 1.02
2.81222 -0.137605 9.61689e-05 1.02
2.81224 -0.137605 9.61228e-05 1.02
2.81226 -0.137605 9.60837e-05 1.02
2.81229 -0.137605 9.60109e-05 1.02
2.81232 -0.137605 9.59559e-05 1.02
2.81236 -0.137605 9.58517e-05 1.02
2.81239 -0.137605 9.5781e-05 1.02
2.81244 -0.137605 9.5639e-05 1.02
2.81248 -0.137605 9.55531e-05 1.02
2.81255 -0.137605 9.53645e-05 1.02
2.81258 -0.137605 9.52649e-05 1.02
2.81267 -0.137605 9.50185e-05 1.02
2.8127 -0.137605 9.49077e-05 1.02
2.81281 -0.137605 9.45892e-05 1.02
2.81284 -0.137605 9.44714e-05 1.02
2.81296 -0.137605 9.40633e-05 1.02
2.813 -0.137605 9.39448e-05 1.02
2.81314 -0.137605 9.34253e-05 1.02
2.81317 -0.137605 9.33153e-05 1.02
2.81333 -0.137605 9.26581e-05 1.02
2.81336 -0.137605 9.25692e-05 1.02
2.81355 -0.137605 9.17425e-05 1.02
2.81356 -0.137605 9.16915e-05 1.02
2.81378 -0.137605 9.06661e-05 1.02
2.81378 -0.137605 9.06572e-05 1.02
2.81401 -0.137605 8.94756e-05 1.02
2.81403 -0.137605 8.93791e-05 1.02
2.81426 -0.137605 8.81017e-05 1.02
2.8143 -0.137605 8.78827e-05 1.02
2.81453 -0.137605 8.65248e-05 1.02
2.81459 -0.137605 8.61407e-05 1.02
2.81481 -0.137605 8.47245e-05 1.02
2.8149 -0.137605 8.41235e-05 1.02
2.81511 -0.137605 8.26791e-05 1.02
2.81523 -0.137605 8.17992e-05 1.02
2.81542 -0.137605 8.03661e-05 1.02
2.81558 -0.137605 7.91337e-05 1.02
2.81575 -0.137605 7.7762e-05 1.02
2.81595 -0.137605 7.60905e-05 1.02
2.81609 -0.137605 7.48422e-05 1.02
2.81634 -0.137605 7.26309e-05 1.02
2.81645 -0.137605 7.15812e-05 1.02
2.81675 -0.137605 6.87137e-05 1.02
2.81682 -0.137605 6.79528e-05 1.02
2.81717 -0.137605 6.42951e-05 1.02
2.81721 -0.137605 6.39298e-05 1.02
2.81761 -0.137605 5.94839e-05 1.02
2.81762 -0.137605 5.93289e-05 1.02
2.81803 -0.137605 5.45864e-05 1.02
2.81809 -0.137605 5.37664e-05 1.02
2.81846 -0.137605 4.92075e-05 1.02
2.81859 -0.137605 4.75561e-05 1.02
2.8189 -0.137605 4.33168e-05 1.02
2.8191 -0.137605 4.06439e-05 1.02
2.81936 -0.137605 3.68828e-05 1.02
2.81963 -0.137605 3.2973e-05 1.02
2.81984 -0.137605 2.98736e-05 1.02
2.82018 -0.137605 2.44837e-05 1.02
2.82032 -0.137605 2.22565e-05 1.02
2.82076 -0.137605 1.51135e-05 1.02
2.82083 -0.137605 1.3998e-05 1.02
2.82134 -0.137605 5.06401e-06 1.02
2.82136 -0.137605 4.79706e-06 1.02
2.82886 -0.137605 0 1.02
8 -0.137605 0 1.02

0.5 -0.137875 0 1.022
2.8047 -0.137875 0 1.022
2.8122 -0.137875 0.000105638 1.022
2.8122 -0.137875 0.00010563 1.022
2.81221 -0.137875 0.000105607 1.022
2.81222 -0.137875 0.000105584 1.022
2.81224 -0.137875 0.000105538 1.022
2.81226 -0.137875 0.000105499 1.022
2.81229 -0.137875 0.000105426 1.022
2.81232 -0.137875 0.000105371 1.022
2.81236 -0.137875 0.000105267 1.022
2.81239 -0.137875 0.000105196 1.022
2.81244 -0.137875 0.000105054 1.022
2.81248 -0.137875 0.000104968 1.022
2.81255 -0.137875 0.000104779 1.022
2.81258 -0.137875 0.00010468 1.022
2.81267 -0.137875 0.000104433 1.022
2.8127 -0.137875 0.000104322 1.022
2.81281 -0.137875 0.000104004 1.022
2.81284 -0.137875 0.000103886 1.022
2.81296 -0.137875 0.000103478 1.022
2.813 -0.137875 0.00010336 1.022
2.81314 -0.137875 0.000102841 1.022
2.81317 -0.137875 0.000102731 1.022
2.81333 -0.137875 0.000102074 1.022
2.81336 -0.137875 0.000101985 1.022
2.81355 -0.137875 0.000101159 1.022
2.81356 -0.137875 0.000101108 1.022
2.81378 -0.137875 0.000100083 1.022
2.81378 -0.137875 0.000100074 1.022
2.81401 -0.137875 9.88934e-05 1.022
2.81403 -0.137875 9.87969e-05 1.022
2.81426 -0.137875 9.75206e-05 1.022
2.8143 -0.137875 9.73019e-05 1.022
2.81453 -0.137875 9.59453e-05 1.022
2.81459 -0.137875 9.55616e-05 1.022
2.81481 -0.137875 9.41468e-05 1.022
2.8149 -0.137875 9.35465e-05 1.022
2.81511 -0.137875 9.21037e-05 1.022
2.81523 -0.137875 9.12248e-05 1.022
2.81542 -0.137875 8.97934e-05 1.022
2.81558 -0.137875 8.85625e-05 1.022
