# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|q0|²	|q1|²	|q2|²	N
#
  2.51168 	0.268349   	2.01802e-05	0.270909   	0.108274   	0.87075    
  2.51201 	0.268648   	2.01604e-05	0.270593   	0.108148   	0.870899   
  2.51234 	0.268947   	2.01406e-05	0.270276   	0.108022   	0.871048   
  2.51267 	0.269245   	2.01206e-05	0.269958   	0.107895   	0.871198   
  2.513   	0.269544   	2.01006e-05	0.269639   	0.107769   	0.871348   
  2.51333 	0.269843   	2.00806e-05	0.26932    	0.107641   	0.871499   
  2.51366 	0.270142   	2.00604e-05	0.268999   	0.107514   	0.87165    
  2.51399 	0.270441   	2.00403e-05	0.268677   	0.107386   	0.871801   
  2.51432 	0.27074    	2.002e-05  	0.268354   	0.107258   	0.871953   
  2.51465 	0.271038   	1.99997e-05	0.268031   	0.107129   	0.872105   
  2.51498 	0.271337   	1.99793e-05	0.267706   	0.107      	0.872258   
  2.51531 	0.271636   	1.99588e-05	0.267381   	0.10687    	0.872411   
  2.51564 	0.271934   	1.99383e-05	0.267055   	0.10674    	0.872565   
  2.51597 	0.272233   	1.99177e-05	0.266727   	0.10661    	0.872719   
  2.5163  	0.272532   	1.9897e-05 	0.266399   	0.10648    	0.872874   
  2.51663 	0.27283    	1.98762e-05	0.26607    	0.106349   	0.873029   
  2.51696 	0.273129   	1.98554e-05	0.26574    	0.106217   	0.873185   
  2.51729 	0.273427   	1.98345e-05	0.265409   	0.106086   	0.873341   
  2.51762 	0.273726   	1.98136e-05	0.265077   	0.105954   	0.873497   
  2.51795 	0.274024   	1.97926e-05	0.264744   	0.105821   	0.873654   
  2.51828 	0.274322   	1.97715e-05	0.26441    	0.105688   	0.873811   
  2.51861 	0.274621   	1.97503e-05	0.264075   	0.105555   	0.873969   
  2.51894 	0.274919   	1.97291e-05	0.263739   	0.105421   	0.874128   
  2.51927 	0.275217   	1.97078e-05	0.263402   	0.105287   	0.874286   
  2.5196  	0.275516   	1.96864e-05	0.263065   	0.105153   	0.874445   
  2.51993 	0.275814   	1.9665e-05 	0.262726   	0.105018   	0.874605   
  2.52026 	0.276112   	1.96434e-05	0.262386   	0.104883   	0.874765   
  2.52059 	0.27641    	1.96219e-05	0.262046   	0.104748   	0.874926   
  2.52092 	0.276708   	1.96002e-05	0.261704   	0.104612   	0.875087   
  2.52125 	0.277007   	1.95785e-05	0.261361   	0.104475   	0.875248   
  2.52158 	0.277305   	1.95567e-05	0.261018   	0.104339   	0.87541    
  2.52191 	0.277603   	1.95348e-05	0.260673   	0.104202   	0.875573   
  2.52224 	0.277901   	1.95128e-05	0.260328   	0.104064   	0.875736   
  2.52257 	0.278199   	1.94908e-05	0.259981   	0.103926   	0.875899   
  2.5229  	0.278497   	1.94687e-05	0.259634   	0.103788   	0.876063   
  2.52323 	0.278795   	1.94465e-05	0.259285   	0.103649   	0.876227   
  2.52356 	0.279093   	1.94243e-05	0.258936   	0.10351    	0.876392   
  2.52389 	0.27939    	1.9402e-05 	0.258586   	0.103371   	0.876558   
  2.52422 	0.279688   	1.93796e-05	0.258234   	0.103231   	0.876723   
  2.52455 	0.279986   	1.93571e-05	0.257882   	0.103091   	0.87689    
  2.52488 	0.280284   	1.93346e-05	0.257529   	0.10295    	0.877056   
  2.52521 	0.280582   	1.9312e-05 	0.257174   	0.102809   	0.877223   
  2.52554 	0.280879   	1.92893e-05	0.256819   	0.102668   	0.877391   
  2.52587 	0.281177   	1.92665e-05	0.256463   	0.102526   	0.877559   
  2.5262  	0.281475   	1.92437e-05	0.256105   	0.102384   	0.877728   
  2.52653 	0.281772   	1.92208e-05	0.255747   	0.102241   	0.877897   
  2.52686 	0.28207    	1.91978e-05	0.255388   	0.102098   	0.878066   
  2.52719 	0.282368   	1.91748e-05	0.255027   	0.101955   	0.878237   
  2.52752 	0.282665   	1.91516e-05	0.254666   	0.101811   	0.878407   
  2.52785 	0.282963   	1.91284e-05	0.254304   	0.101666   	0.878578   
  2.52818 	0.28326    	1.91051e-05	0.25394    	0.101522   	0.87875    
  2.52851 	0.283558   	1.90818e-05	0.253576   	0.101377   	0.878922   
  2.52884 	0.283855   	1.90583e-05	0.253211   	0.101231   	0.879094   
  2.52917 	0.284152   	1.90348e-05	0.252844   	0.101086   	0.879267   
  2.5295  	0.28445    	1.90112e-05	0.252477   	0.100939   	0.87944    
  2.52983 	0.284747   	1.89875e-05	0.252109   	0.100793   	0.879614   
  2.53016 	0.285044   	1.89638e-05	0.251739   	0.100646   	0.879789   
  2.53049 	0.285342   	1.89399e-05	0.251369   	0.100498   	0.879964   
  2.53082 	0.285639   	1.8916e-05 	0.250997   	0.10035    	0.880139   
  2.53115 	0.285936   	1.88921e-05	0.250625   	0.100202   	0.880315   
  2.53148 	0.286233   	1.8868e-05 	0.250252   	0.100053   	0.880491   
  2.53181 	0.28653    	1.88439e-05	0.249877   	0.0999041  	0.880668   
  2.53214 	0.286828   	1.88196e-05	0.249502   	0.0997546  	0.880846   
  2.53247 	0.287125   	1.87953e-05	0.249125   	0.0996047  	0.881023   
  2.5328  	0.287422   	1.8771e-05 	0.248747   	0.0994543  	0.881202   
  2.53313 	0.287719   	1.87465e-05	0.248369   	0.0993036  	0.881381   
  2.53346 	0.288016   	1.8722e-05 	0.247989   	0.0991524  	0.88156    
  2.53379 	0.288313   	1.86973e-05	0.247609   	0.0990008  	0.88174    
  2.53412 	0.28861    	1.86727e-05	0.247227   	0.0988488  	0.88192    
  2.53445 	0.288907   	1.86479e-05	0.246844   	0.0986964  	0.882101   
  2.53478 	0.289203   	1.8623e-05 	0.24646    	0.0985435  	0.882282   
  2.53511 	0.2895     	1.85981e-05	0.246076   	0.0983903  	0.882464   
  2.53544 	0.289797   	1.85731e-05	0.24569    	0.0982366  	0.882647   
  2.53577 	0.290094   	1.8548e-05 	0.245303   	0.0980825  	0.88283    
  2.5361  	0.290391   	1.85228e-05	0.244915   	0.097928   	0.883013   
  2.53643 	0.290687   	1.84975e-05	0.244526   	0.0977731  	0.883197   
  2.53676 	0.290984   	1.84722e-05	0.244136   	0.0976177  	0.883381   
  2.53709 	0.291281   	1.84468e-05	0.243745   	0.0974619  	0.883566   
  2.53742 	0.291577   	1.84212e-05	0.243352   	0.0973057  	0.883751   
  2.53775 	0.291874   	1.83957e-05	0.242959   	0.0971491  	0.883937   
  2.53808 	0.292171   	1.837e-05  	0.242565   	0.0969921  	0.884124   
  2.53841 	0.292467   	1.83442e-05	0.24217    	0.0968346  	0.884311   
  2.53874 	0.292764   	1.83184e-05	0.241773   	0.0966767  	0.884498   
  2.53907 	0.29306    	1.82925e-05	0.241376   	0.0965184  	0.884686   
  2.5394  	0.293357   	1.82665e-05	0.240977   	0.0963596  	0.884875   
  2.53973 	0.293653   	1.82404e-05	0.240578   	0.0962004  	0.885064   
  2.54006 	0.293949   	1.82142e-05	0.240177   	0.0960408  	0.885253   
  2.54039 	0.294246   	1.81879e-05	0.239775   	0.0958808  	0.885443   
  2.54072 	0.294542   	1.81616e-05	0.239372   	0.0957203  	0.885634   
  2.54105 	0.294839   	1.81352e-05	0.238968   	0.0955594  	0.885825   
  2.54138 	0.295135   	1.81087e-05	0.238564   	0.0953981  	0.886016   
  2.54171 	0.295431   	1.80821e-05	0.238157   	0.0952363  	0.886208   
  2.54204 	0.295727   	1.80554e-05	0.23775    	0.0950741  	0.886401   
  2.54237 	0.296023   	1.80286e-05	0.237342   	0.0949115  	0.886594   
  2.5427  	0.29632    	1.80018e-05	0.236933   	0.0947484  	0.886788   
  2.54303 	0.296616   	1.79748e-05	0.236523   	0.0945849  	0.886982   
  2.54336 	0.296912   	1.79478e-05	0.236111   	0.094421   	0.887177   
  2.54369 	0.297208   	1.79207e-05	0.235699   	0.0942566  	0.887372   
  2.54402 	0.297504   	1.78935e-05	0.235285   	0.0940918  	0.887567   
  2.54435 	0.2978     	1.78662e-05	0.23487    	0.0939265  	0.887764   
  2.54468 	0.298096   	1.78388e-05	0.234454   	0.0937608  	0.887961   
  2.54501 	0.298392   	1.78114e-05	0.234037   	0.0935947  	0.888158   
  2.54534 	0.298688   	1.77838e-05	0.233619   	0.0934281  	0.888356   
  2.54567 	0.298984   	1.77562e-05	0.2332     	0.0932611  	0.888554   
  2.546   	0.29928    	1.77284e-05	0.23278    	0.0930937  	0.888753   
  2.54633 	0.299575   	1.77006e-05	0.232359   	0.0929258  	0.888953   
  2.54666 	0.299871   	1.76727e-05	0.231936   	0.0927574  	0.889152   
  2.54699 	0.300167   	1.76447e-05	0.231513   	0.0925886  	0.889353   
  2.54732 	0.300463   	1.76167e-05	0.231088   	0.0924194  	0.889554   
  2.54765 	0.300758   	1.75885e-05	0.230662   	0.0922497  	0.889756   
  2.54798 	0.301054   	1.75602e-05	0.230236   	0.0920796  	0.889958   
  2.54831 	0.30135    	1.75319e-05	0.229808   	0.091909   	0.89016    
  2.54864 	0.301645   	1.75034e-05	0.229379   	0.091738   	0.890364   
  2.54897 	0.301941   	1.74749e-05	0.228948   	0.0915666  	0.890567   
  2.5493  	0.302237   	1.74463e-05	0.228517   	0.0913946  	0.890772   
  2.54963 	0.302532   	1.74176e-05	0.228085   	0.0912223  	0.890977   
  2.54996 	0.302828   	1.73888e-05	0.227651   	0.0910495  	0.891182   
  2.55029 	0.303123   	1.73599e-05	0.227216   	0.0908762  	0.891388   
  2.55062 	0.303419   	1.73309e-05	0.226781   	0.0907025  	0.891594   
  2.55095 	0.303714   	1.73018e-05	0.226344   	0.0905283  	0.891801   
  2.55128 	0.304009   	1.72726e-05	0.225905   	0.0903537  	0.892009   
  2.55161 	0.304305   	1.72434e-05	0.225466   	0.0901786  	0.892217   
  2.55194 	0.3046     	1.7214e-05 	0.225026   	0.0900031  	0.892426   
  2.55227 	0.304895   	1.71846e-05	0.224584   	0.0898271  	0.892635   
  2.5526  	0.305191   	1.7155e-05 	0.224142   	0.0896506  	0.892844   
  2.55293 	0.305486   	1.71254e-05	0.223698   	0.0894737  	0.893055   
  2.55326 	0.305781   	1.70957e-05	0.223253   	0.0892964  	0.893266   
  2.55359 	0.306076   	1.70659e-05	0.222807   	0.0891185  	0.893477   
  2.55392 	0.306371   	1.70359e-05	0.22236    	0.0889403  	0.893689   
  2.55425 	0.306667   	1.70059e-05	0.221912   	0.0887615  	0.893901   
  2.55458 	0.306962   	1.69758e-05	0.221462   	0.0885823  	0.894114   
  2.55491 	0.307257   	1.69456e-05	0.221012   	0.0884026  	0.894328   
  2.55524 	0.307552   	1.69153e-05	0.22056    	0.0882225  	0.894542   
  2.55557 	0.307847   	1.68849e-05	0.220107   	0.0880419  	0.894757   
  2.5559  	0.308142   	1.68545e-05	0.219653   	0.0878609  	0.894972   
  2.55623 	0.308437   	1.68239e-05	0.219197   	0.0876793  	0.895188   
  2.55656 	0.308732   	1.67932e-05	0.218741   	0.0874973  	0.895405   
  2.55689 	0.309027   	1.67624e-05	0.218283   	0.0873149  	0.895621   
  2.55722 	0.309321   	1.67316e-05	0.217825   	0.087132   	0.895839   
  2.55755 	0.309616   	1.67006e-05	0.217365   	0.0869486  	0.896057   
  2.55788 	0.309911   	1.66695e-05	0.216904   	0.0867647  	0.896276   
  2.55821 	0.310206   	1.66384e-05	0.216442   	0.0865804  	0.896495   
  2.55854 	0.310501   	1.66071e-05	0.215978   	0.0863956  	0.896715   
  2.55887 	0.310795   	1.65757e-05	0.215514   	0.0862103  	0.896935   
  2.5592  	0.31109    	1.65443e-05	0.215048   	0.0860246  	0.897156   
  2.55953 	0.311385   	1.65127e-05	0.214581   	0.0858384  	0.897378   
  2.55986 	0.311679   	1.64811e-05	0.214113   	0.0856517  	0.8976     
  2.56019 	0.311974   	1.64493e-05	0.213644   	0.0854645  	0.897822   
  2.56052 	0.312268   	1.64175e-05	0.213173   	0.0852769  	0.898045   
  2.56085 	0.312563   	1.63855e-05	0.212701   	0.0850888  	0.898269   
  2.56118 	0.312857   	1.63535e-05	0.212229   	0.0849002  	0.898494   
  2.56151 	0.313152   	1.63213e-05	0.211755   	0.0847112  	0.898718   
  2.56184 	0.313446   	1.62891e-05	0.211279   	0.0845216  	0.898944   
  2.56217 	0.313741   	1.62567e-05	0.210803   	0.0843316  	0.89917    
  2.5625  	0.314035   	1.62243e-05	0.210325   	0.0841411  	0.899397   
  2.56283 	0.31433    	1.61917e-05	0.209847   	0.0839501  	0.899624   
  2.56316 	0.314624   	1.6159e-05 	0.209367   	0.0837587  	0.899852   
  2.56349 	0.314918   	1.61263e-05	0.208885   	0.0835667  	0.90008    
  2.56382 	0.315212   	1.60934e-05	0.208403   	0.0833743  	0.900309   
  2.56415 	0.315507   	1.60605e-05	0.207919   	0.0831814  	0.900539   
  2.56448 	0.315801   	1.60274e-05	0.207435   	0.082988   	0.900769   
  2.56481 	0.316095   	1.59942e-05	0.206949   	0.0827941  	0.900999   
  2.56514 	0.316389   	1.5961e-05 	0.206461   	0.0825998  	0.901231   
  2.56547 	0.316683   	1.59276e-05	0.205973   	0.0824049  	0.901463   
  2.5658  	0.316977   	1.58941e-05	0.205483   	0.0822096  	0.901695   
  2.56613 	0.317272   	1.58605e-05	0.204993   	0.0820138  	0.901928   
  2.56646 	0.317566   	1.58268e-05	0.204501   	0.0818175  	0.902162   
  2.56679 	0.31786    	1.5793e-05 	0.204007   	0.0816207  	0.902396   
  2.56712 	0.318154   	1.57591e-05	0.203513   	0.0814234  	0.902631   
  2.56745 	0.318448   	1.57251e-05	0.203017   	0.0812256  	0.902866   
  2.56778 	0.318741   	1.5691e-05 	0.20252    	0.0810274  	0.903102   
  2.56811 	0.319035   	1.56568e-05	0.202022   	0.0808286  	0.903339   
  2.56844 	0.319329   	1.56225e-05	0.201523   	0.0806294  	0.903576   
  2.56877 	0.319623   	1.55881e-05	0.201022   	0.0804296  	0.903814   
  2.5691  	0.319917   	1.55535e-05	0.20052    	0.0802294  	0.904052   
  2.56943 	0.320211   	1.55189e-05	0.200017   	0.0800286  	0.904291   
  2.56976 	0.320504   	1.54842e-05	0.199513   	0.0798274  	0.904531   
  2.57009 	0.320798   	1.54493e-05	0.199007   	0.0796257  	0.904771   
  2.57042 	0.321092   	1.54143e-05	0.198501   	0.0794235  	0.905012   
  2.57075 	0.321386   	1.53793e-05	0.197993   	0.0792207  	0.905253   
  2.57108 	0.321679   	1.53441e-05	0.197483   	0.0790175  	0.905495   
  2.57141 	0.321973   	1.53088e-05	0.196973   	0.0788138  	0.905738   
  2.57174 	0.322266   	1.52734e-05	0.196461   	0.0786096  	0.905981   
  2.57207 	0.32256    	1.52379e-05	0.195948   	0.0784048  	0.906225   
  2.5724  	0.322853   	1.52023e-05	0.195434   	0.0781996  	0.906469   
  2.57273 	0.323147   	1.51666e-05	0.194918   	0.0779939  	0.906714   
  2.57306 	0.32344    	1.51307e-05	0.194402   	0.0777877  	0.90696    
  2.57339 	0.323734   	1.50948e-05	0.193884   	0.0775809  	0.907206   
  2.57372 	0.324027   	1.50587e-05	0.193364   	0.0773737  	0.907453   
  2.57405 	0.324321   	1.50226e-05	0.192844   	0.0771659  	0.9077     
  2.57438 	0.324614   	1.49863e-05	0.192322   	0.0769577  	0.907948   
  2.57471 	0.324907   	1.49499e-05	0.191799   	0.0767489  	0.908197   
  2.57504 	0.325201   	1.49134e-05	0.191275   	0.0765397  	0.908446   
  2.57537 	0.325494   	1.48768e-05	0.190749   	0.0763299  	0.908696   
  2.5757  	0.325787   	1.48401e-05	0.190222   	0.0761196  	0.908947   
  2.57603 	0.32608    	1.48032e-05	0.189694   	0.0759088  	0.909198   
  2.57636 	0.326373   	1.47663e-05	0.189165   	0.0756975  	0.909449   
  2.57669 	0.326667   	1.47292e-05	0.188634   	0.0754857  	0.909702   
  2.57702 	0.32696    	1.4692e-05 	0.188102   	0.0752734  	0.909955   
  2.57735 	0.327253   	1.46547e-05	0.187569   	0.0750605  	0.910208   
  2.57768 	0.327546   	1.46173e-05	0.187035   	0.0748471  	0.910462   
  2.57801 	0.327839   	1.45798e-05	0.186499   	0.0746333  	0.910717   
  2.57834 	0.328132   	1.45422e-05	0.185962   	0.0744189  	0.910973   
  2.57867 	0.328425   	1.45044e-05	0.185424   	0.074204   	0.911229   
  2.579   	0.328718   	1.44666e-05	0.184884   	0.0739886  	0.911486   
  2.57933 	0.329011   	1.44286e-05	0.184343   	0.0737726  	0.911743   
  2.57966 	0.329304   	1.43905e-05	0.183801   	0.0735562  	0.912001   
  2.57999 	0.329596   	1.43523e-05	0.183258   	0.0733392  	0.912259   
  2.58032 	0.329889   	1.43139e-05	0.182713   	0.0731217  	0.912519   
  2.58065 	0.330182   	1.42755e-05	0.182167   	0.0729036  	0.912778   
  2.58098 	0.330475   	1.42369e-05	0.181619   	0.0726851  	0.913039   
  2.58131 	0.330768   	1.41982e-05	0.181071   	0.072466   	0.9133     
  2.58164 	0.33106    	1.41594e-05	0.180521   	0.0722464  	0.913562   
  2.58197 	0.331353   	1.41205e-05	0.17997    	0.0720263  	0.913824   
  2.5823  	0.331646   	1.40815e-05	0.179417   	0.0718057  	0.914087   
  2.58263 	0.331938   	1.40423e-05	0.178863   	0.0715845  	0.914351   
  2.58296 	0.332231   	1.4003e-05 	0.178308   	0.0713628  	0.914615   
  2.58329 	0.332523   	1.39636e-05	0.177751   	0.0711406  	0.91488    
  2.58362 	0.332816   	1.39241e-05	0.177194   	0.0709179  	0.915145   
  2.58395 	0.333109   	1.38845e-05	0.176634   	0.0706946  	0.915411   
  2.58428 	0.333401   	1.38447e-05	0.176074   	0.0704708  	0.915678   
  2.58461 	0.333693   	1.38048e-05	0.175512   	0.0702465  	0.915946   
  2.58494 	0.333986   	1.37648e-05	0.174949   	0.0700216  	0.916214   
  2.58527 	0.334278   	1.37247e-05	0.174385   	0.0697962  	0.916483   
  2.5856  	0.334571   	1.36844e-05	0.173819   	0.0695703  	0.916752   
  2.58593 	0.334863   	1.36441e-05	0.173252   	0.0693438  	0.917022   
  2.58626 	0.335155   	1.36036e-05	0.172684   	0.0691168  	0.917293   
  2.58659 	0.335448   	1.3563e-05 	0.172114   	0.0688893  	0.917564   
  2.58692 	0.33574    	1.35222e-05	0.171543   	0.0686612  	0.917836   
  2.58725 	0.336032   	1.34814e-05	0.170971   	0.0684326  	0.918108   
  2.58758 	0.336324   	1.34404e-05	0.170397   	0.0682034  	0.918382   
  2.58791 	0.336617   	1.33993e-05	0.169822   	0.0679737  	0.918656   
  2.58824 	0.336909   	1.3358e-05 	0.169245   	0.0677435  	0.91893    
  2.58857 	0.337201   	1.33167e-05	0.168668   	0.0675128  	0.919205   
  2.5889  	0.337493   	1.32752e-05	0.168089   	0.0672815  	0.919481   
  2.58923 	0.337785   	1.32336e-05	0.167508   	0.0670496  	0.919758   
  2.58956 	0.338077   	1.31919e-05	0.166926   	0.0668172  	0.920035   
  2.58989 	0.338369   	1.315e-05  	0.166343   	0.0665843  	0.920313   
  2.59022 	0.338661   	1.3108e-05 	0.165759   	0.0663508  	0.920591   
  2.59055 	0.338953   	1.30659e-05	0.165173   	0.0661168  	0.92087    
  2.59088 	0.339245   	1.30236e-05	0.164586   	0.0658823  	0.92115    
  2.59121 	0.339537   	1.29813e-05	0.163997   	0.0656471  	0.921431   
  2.59154 	0.339829   	1.29388e-05	0.163408   	0.0654115  	0.921712   
  2.59187 	0.34012    	1.28961e-05	0.162816   	0.0651753  	0.921994   
  2.5922  	0.340412   	1.28534e-05	0.162224   	0.0649385  	0.922276   
  2.59253 	0.340704   	1.28105e-05	0.16163    	0.0647012  	0.922559   
  2.59286 	0.340996   	1.27675e-05	0.161034   	0.0644634  	0.922843   
  2.59319 	0.341287   	1.27243e-05	0.160438   	0.064225   	0.923127   
  2.59352 	0.341579   	1.26811e-05	0.15984    	0.063986   	0.923412   
  2.59385 	0.341871   	1.26377e-05	0.15924    	0.0637465  	0.923698   
  2.59418 	0.342162   	1.25941e-05	0.158639   	0.0635065  	0.923985   
  2.59451 	0.342454   	1.25504e-05	0.158037   	0.0632658  	0.924272   
  2.59484 	0.342746   	1.25066e-05	0.157434   	0.0630247  	0.924559   
  2.59517 	0.343037   	1.24627e-05	0.156829   	0.062783   	0.924848   
  2.5955  	0.343329   	1.24187e-05	0.156222   	0.0625407  	0.925137   
  2.59583 	0.34362    	1.23745e-05	0.155615   	0.0622978  	0.925427   
  2.59616 	0.343912   	1.23301e-05	0.155005   	0.0620544  	0.925717   
  2.59649 	0.344203   	1.22857e-05	0.154395   	0.0618105  	0.926008   
  2.59682 	0.344495   	1.22411e-05	0.153783   	0.061566   	0.9263     
  2.59715 	0.344786   	1.21963e-05	0.15317    	0.0613209  	0.926593   
  2.59748 	0.345077   	1.21515e-05	0.152555   	0.0610753  	0.926886   
  2.59781 	0.345369   	1.21065e-05	0.151939   	0.0608291  	0.92718    
  2.59814 	0.34566    	1.20613e-05	0.151322   	0.0605823  	0.927474   
  2.59847 	0.345951   	1.20161e-05	0.150703   	0.060335   	0.927769   
  2.5988  	0.346242   	1.19707e-05	0.150083   	0.0600871  	0.928065   
  2.59913 	0.346534   	1.19251e-05	0.149461   	0.0598387  	0.928362   
  2.59946 	0.346825   	1.18794e-05	0.148838   	0.0595897  	0.928659   
  2.59979 	0.347116   	1.18336e-05	0.148213   	0.0593401  	0.928957   
  2.60012 	0.347407   	1.17877e-05	0.147587   	0.0590899  	0.929256   
  2.60045 	0.347698   	1.17416e-05	0.14696    	0.0588392  	0.929555   
  2.60078 	0.347989   	1.16953e-05	0.146331   	0.0585879  	0.929855   
  2.60111 	0.34828    	1.1649e-05 	0.145701   	0.0583361  	0.930156   
  2.60144 	0.348571   	1.16025e-05	0.14507    	0.0580836  	0.930457   
  2.60177 	0.348862   	1.15558e-05	0.144437   	0.0578306  	0.930759   
  2.6021  	0.349153   	1.1509e-05 	0.143802   	0.0575771  	0.931062   
  2.60243 	0.349444   	1.14621e-05	0.143167   	0.0573229  	0.931365   
  2.60276 	0.349735   	1.1415e-05 	0.142529   	0.0570682  	0.93167    
  2.60309 	0.350026   	1.13678e-05	0.141891   	0.0568129  	0.931974   
  2.60342 	0.350317   	1.13205e-05	0.141251   	0.056557   	0.93228    
  2.60375 	0.350608   	1.1273e-05 	0.140609   	0.0563006  	0.932586   
  2.60408 	0.350899   	1.12253e-05	0.139966   	0.0560436  	0.932893   
  2.60441 	0.351189   	1.11776e-05	0.139322   	0.055786   	0.933201   
  2.60474 	0.35148    	1.11297e-05	0.138676   	0.0555278  	0.933509   
  2.60507 	0.351771   	1.10816e-05	0.138029   	0.0552691  	0.933818   
  2.6054  	0.352061   	1.10334e-05	0.13738    	0.0550097  	0.934128   
  2.60573 	0.352352   	1.0985e-05 	0.13673    	0.0547498  	0.934438   
  2.60606 	0.352643   	1.09365e-05	0.136079   	0.0544893  	0.93475    
  2.60639 	0.352933   	1.08879e-05	0.135426   	0.0542282  	0.935061   
  2.60672 	0.353224   	1.08391e-05	0.134771   	0.0539666  	0.935374   
  2.60705 	0.353514   	1.07902e-05	0.134115   	0.0537043  	0.935687   
  2.60738 	0.353805   	1.07411e-05	0.133458   	0.0534415  	0.936001   
  2.60771 	0.354095   	1.06919e-05	0.132799   	0.0531781  	0.936316   
  2.60804 	0.354386   	1.06425e-05	0.132139   	0.0529141  	0.936631   
  2.60837 	0.354676   	1.0593e-05 	0.131477   	0.0526495  	0.936947   
  2.6087  	0.354967   	1.05434e-05	0.130814   	0.0523843  	0.937264   
  2.60903 	0.355257   	1.04936e-05	0.130149   	0.0521185  	0.937582   
  2.60936 	0.355547   	1.04436e-05	0.129483   	0.0518522  	0.9379     
  2.60969 	0.355838   	1.03935e-05	0.128815   	0.0515852  	0.938219   
  2.61002 	0.356128   	1.03432e-05	0.128146   	0.0513177  	0.938539   
  2.61035 	0.356418   	1.02928e-05	0.127476   	0.0510495  	0.938859   
  2.61068 	0.356709   	1.02423e-05	0.126804   	0.0507808  	0.93918    
  2.61101 	0.356999   	1.01916e-05	0.12613    	0.0505115  	0.939502   
  2.61134 	0.357289   	1.01407e-05	0.125455   	0.0502416  	0.939824   
  2.61167 	0.357579   	1.00897e-05	0.124779   	0.0499711  	0.940148   
  2.612   	0.357869   	1.00386e-05	0.124101   	0.0497     	0.940472   
  2.61233 	0.358159   	9.98725e-06	0.123422   	0.0494283  	0.940796   
  2.61266 	0.358449   	9.93579e-06	0.122741   	0.049156   	0.941122   
  2.61299 	0.358739   	9.88417e-06	0.122059   	0.0488831  	0.941448   
  2.61332 	0.35903    	9.83241e-06	0.121375   	0.0486096  	0.941775   
  2.61365 	0.35932    	9.78049e-06	0.120689   	0.0483355  	0.942102   
  2.61398 	0.359609   	9.72841e-06	0.120003   	0.0480608  	0.942431   
  2.61431 	0.359899   	9.67618e-06	0.119314   	0.0477855  	0.94276    
  2.61464 	0.360189   	9.6238e-06 	0.118625   	0.0475096  	0.94309    
  2.61497 	0.360479   	9.57126e-06	0.117933   	0.0472331  	0.94342    
  2.6153  	0.360769   	9.51857e-06	0.11724    	0.046956   	0.943751   
  2.61563 	0.361059   	9.46572e-06	0.116546   	0.0466782  	0.944083   
  2.61596 	0.361349   	9.41271e-06	0.11585    	0.0463999  	0.944416   
  2.61629 	0.361638   	9.35955e-06	0.115153   	0.046121   	0.944749   
  2.61662 	0.361928   	9.30623e-06	0.114454   	0.0458415  	0.945084   
  2.61695 	0.362218   	9.25275e-06	0.113754   	0.0455613  	0.945419   
  2.61728 	0.362508   	9.19911e-06	0.113052   	0.0452806  	0.945754   
  2.61761 	0.362797   	9.14532e-06	0.112349   	0.0449992  	0.946091   
  2.61794 	0.363087   	9.09136e-06	0.111644   	0.0447172  	0.946428   
  2.61827 	0.363376   	9.03725e-06	0.110938   	0.0444346  	0.946766   
  2.6186  	0.363666   	8.98298e-06	0.11023    	0.0441514  	0.947104   
  2.61893 	0.363956   	8.92854e-06	0.10952    	0.0438676  	0.947444   
  2.61926 	0.364245   	8.87395e-06	0.108809   	0.0435832  	0.947784   
  2.61959 	0.364535   	8.81919e-06	0.108097   	0.0432982  	0.948125   
  2.61992 	0.364824   	8.76428e-06	0.107383   	0.0430125  	0.948466   
  2.62025 	0.365114   	8.7092e-06 	0.106667   	0.0427263  	0.948808   
  2.62058 	0.365403   	8.65396e-06	0.10595    	0.0424394  	0.949152   
  2.62091 	0.365692   	8.59855e-06	0.105232   	0.0421519  	0.949495   
  2.62124 	0.365982   	8.54298e-06	0.104512   	0.0418637  	0.94984    
  2.62157 	0.366271   	8.48725e-06	0.10379    	0.041575   	0.950185   
  2.6219  	0.36656    	8.43136e-06	0.103067   	0.0412856  	0.950531   
  2.62223 	0.36685    	8.3753e-06 	0.102342   	0.0409957  	0.950878   
  2.62256 	0.367139   	8.31907e-06	0.101616   	0.040705   	0.951226   
  2.62289 	0.367428   	8.26268e-06	0.100888   	0.0404138  	0.951574   
  2.62322 	0.367717   	8.20612e-06	0.100159   	0.040122   	0.951923   
  2.62355 	0.368006   	8.1494e-06 	0.099428   	0.0398295  	0.952273   
  2.62388 	0.368296   	8.09251e-06	0.0986955  	0.0395364  	0.952624   
  2.62421 	0.368585   	8.03545e-06	0.0979615  	0.0392427  	0.952975   
  2.62454 	0.368874   	7.97823e-06	0.097226   	0.0389483  	0.953327   
  2.62487 	0.369163   	7.92083e-06	0.0964889  	0.0386533  	0.95368    
  2.6252  	0.369452   	7.86327e-06	0.0957502  	0.0383577  	0.954034   
  2.62553 	0.369741   	7.80554e-06	0.09501    	0.0380615  	0.954388   
  2.62586 	0.37003    	7.74764e-06	0.0942682  	0.0377646  	0.954743   
  2.62619 	0.370319   	7.68957e-06	0.0935248  	0.0374671  	0.955099   
  2.62652 	0.370608   	7.63133e-06	0.0927799  	0.037169   	0.955456   
