# * PROBETEST * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.155143
# ome = 2.8122 eV
# Esat = 0.310942
# a drude model was used for silver
# ------------- 
# t (ps)      E0      E0/Esat       Dipmax
#
  1.75434 	1.9601e-06   	6.30375e-06  	0.0258644    
  1.72294 	2.10058e-06  	6.75553e-06  	0.0259037    
  1.69153 	2.25112e-06  	7.23968e-06  	0.0259457    
  1.66013 	2.41245e-06  	7.75852e-06  	0.0259905    
  1.6288  	2.58535e-06  	8.31457e-06  	0.0260383    
  1.59747 	2.77064e-06  	8.91047e-06  	0.0260893    
  1.56613 	2.9692e-06   	9.54904e-06  	0.0261436    
  1.53494 	3.182e-06    	1.02334e-05  	0.0262016    
  1.50374 	3.41004e-06  	1.09668e-05  	0.0262634    
  1.47261 	3.65443e-06  	1.17528e-05  	0.0263293    
  1.44155 	3.91634e-06  	1.25951e-05  	0.0263994    
  1.41056 	4.19701e-06  	1.34977e-05  	0.0264741    
  1.37971 	4.4978e-06   	1.44651e-05  	0.0265536    
  1.34892 	4.82015e-06  	1.55018e-05  	0.0266382    
  1.31827 	5.1656e-06   	1.66127e-05  	0.0267281    
  1.28769 	5.5358e-06   	1.78033e-05  	0.0268238    
  1.25732 	5.93254e-06  	1.90792e-05  	0.0269254    
  1.22702 	6.35771e-06  	2.04466e-05  	0.0270333    
  1.19698 	6.81335e-06  	2.1912e-05   	0.027148     
  1.16709 	7.30165e-06  	2.34823e-05  	0.0272696    
  1.1374  	7.82494e-06  	2.51653e-05  	0.0273986    
  1.10792 	8.38574e-06  	2.69688e-05  	0.0275353    
  1.07864 	8.98672e-06  	2.89016e-05  	0.0276803    
  1.04971 	9.63078e-06  	3.09729e-05  	0.0278337    
  1.02098 	1.0321e-05   	3.31927e-05  	0.0279961    
  0.992597	1.10607e-05  	3.55716e-05  	0.028168     
  0.964485	1.18534e-05  	3.81209e-05  	0.0283496    
  0.936717	1.27029e-05  	4.08529e-05  	0.0285416    
  0.909292	1.36133e-05  	4.37808e-05  	0.0287443    
  0.882278	1.45889e-05  	4.69184e-05  	0.0289582    
  0.855606	1.56344e-05  	5.02807e-05  	0.0291839    
  0.829346	1.67549e-05  	5.38843e-05  	0.0294218    
  0.803566	1.79557e-05  	5.77461e-05  	0.0296725    
  0.778198	1.92426e-05  	6.18848e-05  	0.0299365    
  0.753241	2.06216e-05  	6.63197e-05  	0.0302143    
  0.728832	2.20995e-05  	7.10727e-05  	0.0305065    
  0.704903	2.36833e-05  	7.61663e-05  	0.0308136    
  0.681455	2.53807e-05  	8.16252e-05  	0.0311364    
  0.658486	2.71996e-05  	8.74748e-05  	0.0314753    
  0.636134	2.9149e-05   	9.37441e-05  	0.031831     
  0.614262	3.1238e-05   	0.000100462  	0.0322041    
  0.592939	3.34768e-05  	0.000107662  	0.0325954    
  0.572164	3.5876e-05   	0.000115378  	0.0330055    
  0.552006	3.84471e-05  	0.000123647  	0.0334351    
  0.532329	4.12025e-05  	0.000132509  	0.033885     
  0.513268	4.41554e-05  	0.000142005  	0.0343559    
  0.494756	4.73199e-05  	0.000152182  	0.0348487    
  0.476792	5.07113e-05  	0.000163089  	0.0353642    
  0.459445	5.43456e-05  	0.000174777  	0.0359034    
  0.442647	5.82404e-05  	0.000187303  	0.0364672    
  0.426398	6.24144e-05  	0.000200727  	0.0370567    
  0.410765	6.68875e-05  	0.000215112  	0.0376731    
  0.395613	7.16812e-05  	0.000230529  	0.0383176    
  0.381077	7.68184e-05  	0.00024705   	0.0389915    
  0.367021	8.23238e-05  	0.000264756  	0.0396961    
  0.353514	8.82237e-05  	0.00028373   	0.0404328    
  0.340556	9.45465e-05  	0.000304065  	0.041203     
  0.327803	0.000101322  	0.000325855  	0.0419872    
  0.315804	0.000108584  	0.00034921   	0.0428226    
  0.304286	0.000116366  	0.000374237  	0.0436954    
  0.293178	0.000124706  	0.000401059  	0.0446073    
  0.282551	0.000133643  	0.0004298    	0.0455602    
  0.273021	0.000143221  	0.000460603  	0.0466207    
  0.262599	0.000153485  	0.000493613  	0.0475976    
  0.254028	0.000164485  	0.000528989  	0.0487732    
  0.244292	0.000176273  	0.0005669    	0.049826     
  0.235722	0.000188906  	0.000607528  	0.0510185    
  0.228386	0.000202445  	0.00065107   	0.0523848    
  0.21961 	0.000216954  	0.000697731  	0.0535751    
  0.213027	0.000232502  	0.000747734  	0.055078     
  0.204937	0.000249165  	0.000801323  	0.0563839    
  0.198081	0.000267022  	0.000858751  	0.0578928    
  0.191498	0.000286159  	0.000920297  	0.0594773    
  0.185945	0.000306667  	0.000986251  	0.0612672    
  0.179911	0.000328645  	0.00105693   	0.0630063    
  0.173603	0.000352199  	0.00113268   	0.0647365    
  0.16853 	0.00037744   	0.00121386   	0.066753     
  0.16325 	0.00040449   	0.00130085   	0.0687756    
  0.158245	0.000433479  	0.00139408   	0.0709108    
  0.153446	0.000464545  	0.00149399   	0.0731725    
  0.149057	0.000497838  	0.00160106   	0.0755801    
  0.144875	0.000533517  	0.00171581   	0.078135     
  0.140967	0.000571753  	0.00183878   	0.0808426    
  0.137333	0.000612729  	0.00197056   	0.0837153    
  0.133905	0.000656642  	0.00211178   	0.0867667    
  0.130751	0.000703702  	0.00226313   	0.0900117    
  0.127803	0.000754135  	0.00242532   	0.0934664    
  0.125197	0.000808182  	0.00259914   	0.0971492    
  0.122798	0.000866103  	0.00278542   	0.101079     
  0.120741	0.000928174  	0.00298504   	0.105279     
