  3.66    	19.8294      	-3.23738     
  3.67    	19.5465      	-2.52189     
  3.68    	19.315       	-1.78819     
  3.69    	19.1359      	-1.03996     
  3.7     	19.0101      	-0.280937    
  3.71    	18.9383      	0.485078     
  3.72    	18.9209      	1.25425      
  3.73    	18.9579      	2.02273      
  3.74    	19.0491      	2.78667      
  3.75    	19.1941      	3.54224      
  3.76    	19.3922      	4.28567      
  3.77    	19.6424      	5.01323      
  3.78    	19.9433      	5.72129      
  3.79    	20.2936      	6.40629      
  3.8     	20.6914      	7.0648       
  3.81    	21.1348      	7.69354      
  3.82    	21.6216      	8.28936      
  3.83    	22.1492      	8.84927      
  3.84    	22.7151      	9.37047      
  3.85    	23.3165      	9.85035      
  3.86    	23.9503      	10.2865      
  3.87    	24.6133      	10.6768      
  3.88    	25.3022      	11.0192      
  3.89    	26.0137      	11.312       
  3.9     	26.7441      	11.5538      
  3.91    	27.4897      	11.7433      
  3.92    	28.2469      	11.8797      
  3.93    	29.0118      	11.9621      
  3.94    	29.7806      	11.9903      
  3.95    	30.5495      	11.9641      
  3.96    	31.3146      	11.8835      
  3.97    	32.0721      	11.7491      
  3.98    	32.8182      	11.5614      
  3.99    	33.5492      	11.3215      
  4       	34.2613      	11.0304      
  4.01    	34.9512      	10.6898      
  4.02    	35.6151      	10.3012      
  4.03    	36.25        	9.86665      
  4.04    	36.8525      	9.3883       
  4.05    	37.4197      	8.86854      
  4.06    	37.9488      	8.30998      
  4.07    	38.437       	7.71542      
  4.08    	38.882       	7.08782      
  4.09    	39.2814      	6.43033      
  4.1     	39.6334      	5.74624      
  4.11    	39.9361      	5.03899      
  4.12    	40.1881      	4.31209      
  4.13    	40.3881      	3.5692       
  4.14    	40.535       	2.81404      
  4.15    	40.6281      	2.05038      
  4.16    	40.667       	1.28204      
  4.17    	40.6515      	0.512881     
  4.18    	40.5817      	-0.253259    
  4.19    	40.4578      	-1.01254     
  4.2     	40.2806      	-1.76117     
  4.21    	40.0509      	-2.49539     
  4.22    	39.7699      	-3.21153     
  4.23    	39.4389      	-3.90601     
  4.24    	39.0597      	-4.57534     
  4.25    	38.634       	-5.21619     
  4.26    	38.1642      	-5.82533     
  4.27    	37.6524      	-6.39973     
  4.28    	37.1013      	-6.9365      
  4.29    	36.5136      	-7.43297     
  4.3     	35.8923      	-7.88664     
  4.31    	35.2405      	-8.29525     
  4.32    	34.5614      	-8.65674     
  4.33    	33.8585      	-8.96932     
  4.34    	33.1352      	-9.23141     
  4.35    	32.3952      	-9.4417      
  4.36    	31.6422      	-9.59915     
  4.37    	30.88        	-9.70296     
  4.38    	30.1123      	-9.75261     
  4.39    	29.343       	-9.74786     
  4.4     	28.576       	-9.68873     
  4.41    	27.8151      	-9.57551     
  4.42    	27.0641      	-9.40878     
  4.43    	26.3267      	-9.18937     
  4.44    	25.6067      	-8.91837     
  4.45    	24.9077      	-8.59714     
  4.46    	24.2332      	-8.2273      
  4.47    	23.5865      	-7.81068     
  4.48    	22.9708      	-7.34938     
  4.49    	22.3894      	-6.84571     
  4.5     	21.845       	-6.30219     
  4.51    	21.3403      	-5.72154     
  4.52    	20.8781      	-5.10666     
  4.53    	20.4604      	-4.46063     
  4.54    	20.0895      	-3.7867      
  4.55    	19.7671      	-3.08822     
  4.56    	19.4949      	-2.3687      
  4.57    	19.2743      	-1.63173     
  4.58    	19.1064      	-0.881019    
  4.59    	18.9919      	-0.120308    
  4.6     	18.9316      	0.646589     
  4.61    	18.9256      	1.41584      
  4.62    	18.974       	2.18358      
  4.63    	19.0765      	2.94598      
  4.64    	19.2327      	3.69921      
  4.65    	19.4418      	4.43952      
  4.66    	19.7027      	5.16319      
  4.67    	20.0141      	5.8666       
  4.68    	20.3745      	6.54623      
  4.69    	20.782       	7.19867      
  4.7     	21.2347      	7.82067      
  4.71    	21.7302      	8.40911      
  4.72    	22.266       	8.96104      
  4.73    	22.8395      	9.4737       
  4.74    	23.4479      	9.94452      
  4.75    	24.088       	10.3712      
  4.76    	24.7566      	10.7515      
  4.77    	25.4505      	11.0835      
  4.78    	26.1661      	11.3657      
  4.79    	26.8999      	11.5966      
  4.8     	27.6482      	11.775       
  4.81    	28.4072      	11.9001      
  4.82    	29.1732      	11.9712      
  4.83    	29.9422      	11.9879      
  4.84    	30.7106      	11.9502      
  4.85    	31.4743      	11.8583      
  4.86    	32.2296      	11.7127      
  4.87    	32.9727      	11.514       
  4.88    	33.7         	11.2632      
  4.89    	34.4076      	10.9617      
  4.9     	35.0922      	10.6108      
  4.91    	35.7503      	10.2125      
  4.92    	36.3785      	9.76859      
  4.93    	36.9738      	9.2814       
  4.94    	37.5331      	8.75334      
  4.95    	38.0537      	8.18705      
  4.96    	38.533       	7.58537      
  4.97    	38.9685      	6.95131      
  4.98    	39.3581      	6.28804      
  4.99    	39.6999      	5.59889      
  5       	39.992       	4.8873       
  5.01    	40.2331      	4.15684      
  5.02    	40.422       	3.41116      
  5.03    	40.5576      	2.65399      
  5.04    	40.6394      	1.88913      
  5.05    	40.6669      	1.1204       
  5.06    	40.6399      	0.351654     
  5.07    	40.5587      	-0.413264    
  5.08    	40.4236      	-1.17052     
  5.09    	40.2353      	-1.91633     
  5.1     	39.9948      	-2.64696     
  5.11    	39.7032      	-3.35876     
  5.12    	39.3619      	-4.04814     
  5.13    	38.9728      	-4.71168     
  5.14    	38.5378      	-5.34605     
  5.15    	38.059       	-5.94806     
  5.16    	37.5388      	-6.51471     
  5.17    	36.9799      	-7.04317     
  5.18    	36.385       	-7.53078     
  5.19    	35.7571      	-7.9751      
  5.2     	35.0993      	-8.37392     
  5.21    	34.415       	-8.72524     
  5.22    	33.7076      	-9.02729     
  5.23    	32.9806      	-9.27857     
  5.24    	32.2377      	-9.47781     
  5.25    	31.4825      	-9.62403     
  5.26    	30.7189      	-9.71648     
  5.27    	29.9506      	-9.75471     
  5.28    	29.1816      	-9.73853     
  5.29    	28.4157      	-9.66801     
  5.3     	27.6566      	-9.54351     
  5.31    	26.9083      	-9.36566     
  5.32    	26.1744      	-9.13534     
  5.33    	25.4586      	-8.8537      
  5.34    	24.7645      	-8.52216     
  5.35    	24.0956      	-8.14238     
  5.36    	23.4553      	-7.71626     
  5.37    	22.8467      	-7.24592     
  5.38    	22.2728      	-6.73373     
  5.39    	21.7366      	-6.18224     
  5.4     	21.2408      	-5.59423     
  5.41    	20.7877      	-4.97263     
  5.42    	20.3798      	-4.32055     
  5.43    	20.0189      	-3.64126     
  5.44    	19.707       	-2.93816     
  5.45    	19.4456      	-2.21477     
  5.46    	19.236       	-1.47471     
  5.47    	19.0793      	-0.721674    
  5.48    	18.9762      	0.0405535    
  5.49    	18.9272      	0.808163     
  5.5     	18.9326      	1.57731      
  5.51    	18.9924      	2.34415      
  5.52    	19.1063      	3.10484      
  5.53    	19.2737      	3.85558      
  5.54    	19.4937      	4.5926       
  5.55    	19.7653      	5.31221      
  5.56    	20.0871      	6.01082      
  5.57    	20.4575      	6.68493      
  5.58    	20.8746      	7.33116      
  5.59    	21.3364      	7.94628      
  5.6     	21.8405      	8.52721      
  5.61    	22.3844      	9.07104      
  5.62    	22.9654      	9.57506      
  5.63    	23.5806      	10.0367      
  5.64    	24.2269      	10.4537      
  5.65    	24.9011      	10.824       
  5.66    	25.5997      	11.1457      
  5.67    	26.3194      	11.4172      
  5.68    	27.0564      	11.6371      
  5.69    	27.8071      	11.8043      
  5.7     	28.5678      	11.9181      
  5.71    	29.3347      	11.9778      
  5.72    	30.1038      	11.9831      
  5.73    	30.8714      	11.934       
  5.74    	31.6335      	11.8308      
  5.75    	32.3865      	11.6739      
  5.76    	33.1265      	11.4642      
  5.77    	33.8498      	11.2027      
  5.78    	34.5529      	10.8907      
  5.79    	35.232       	10.5298      
  5.8     	35.884       	10.1218      
  5.81    	36.5055      	9.66864      
  5.82    	37.0934      	9.17272      
  5.83    	37.6448      	8.63647      
  5.84    	38.1568      	8.06258      
  5.85    	38.6271      	7.45392      
  5.86    	39.053       	6.81354      
  5.87    	39.4327      	6.14464      
  5.88    	39.7641      	5.45058      
  5.89    	40.0456      	4.73482      
  5.9     	40.2758      	4.00095      
  5.91    	40.4535      	3.25264      
  5.92    	40.5779      	2.49364      
  5.93    	40.6483      	1.72775      
  5.94    	40.6643      	0.958799     
  5.95    	40.626       	0.190638     
  5.96    	40.5334      	-0.572888    
  5.97    	40.3871      	-1.32796     
  5.98    	40.1877      	-2.07079     
  5.99    	39.9364      	-2.79767     
  6       	39.6343      	-3.50495     
  6.01    	39.2829      	-4.1891      
  6.02    	38.884       	-4.8467      
  6.03    	38.4396      	-5.47444     
  6.04    	37.952       	-6.06919     
  6.05    	37.4235      	-6.62798     
  6.06    	36.8568      	-7.148       
  6.07    	36.2548      	-7.62665     
  6.08    	35.6205      	-8.06154     
  6.09    	34.957       	-8.45048     
  6.1     	34.2676      	-8.79154     
  6.11    	33.5559      	-9.083       
  6.12    	32.8254      	-9.32341     
  6.13    	32.0796      	-9.51157     
  6.14    	31.3225      	-9.64653     
  6.15    	30.5577      	-9.72761     
  6.16    	29.789       	-9.75441     
  6.17    	29.0204      	-9.7268      
  6.18    	28.2557      	-9.64492     
  6.19    	27.4987      	-9.50917     
  6.2     	26.7532      	-9.32023     
  6.21    	26.0229      	-9.07906     
  6.22    	25.3115      	-8.78685     
  6.23    	24.6225      	-8.44508     
  6.24    	23.9594      	-8.05544     
  6.25    	23.3255      	-7.6199      
  6.26    	22.724       	-7.14063     
  6.27    	22.1579      	-6.62004     
  6.28    	21.6301      	-6.06072     
  6.29    	21.1431      	-5.46547     
  6.3     	20.6994      	-4.83729     
  6.31    	20.3012      	-4.17931     
  6.32    	19.9506      	-3.49482     
  6.33    	19.6492      	-2.78725     
  6.34    	19.3986      	-2.06015     
  6.35    	19.2001      	-1.31714     
  6.36    	19.0545      	-0.561966    
  6.37    	18.9628      	0.201611     
  6.38    	18.9252      	0.969763     
  6.39    	18.9421      	1.73865      
  6.4     	19.0133      	2.50441      
  6.41    	19.1384      	3.26323      
  6.42    	19.3169      	4.01129      
  6.43    	19.5479      	4.74486      
  6.44    	19.8301      	5.46027      
  6.45    	20.1622      	6.15393      
  6.46    	20.5425      	6.82237      
  6.47    	20.9692      	7.46224      
  6.48    	21.44        	8.07035      
  6.49    	21.9526      	8.64365      
  6.5     	22.5044      	9.17927      
  6.51    	23.0928      	9.67452      
  6.52    	23.7147      	10.1269      
  6.53    	24.367       	10.5342      
  6.54    	25.0465      	10.8944      
  6.55    	25.7498      	11.2056      
  6.56    	26.4733      	11.4663      
  6.57    	27.2134      	11.6753      
  6.58    	27.9665      	11.8313      
  6.59    	28.7287      	11.9337      
  6.6     	29.4962      	11.982       
  6.61    	30.2652      	11.9759      
  6.62    	31.0319      	11.9154      
  6.63    	31.7924      	11.8009      
  6.64    	32.5428      	11.6328      
  6.65    	33.2795      	11.4122      
  6.66    	33.9988      	11.14        
  6.67    	34.697       	10.8176      
  6.68    	35.3707      	10.4467      
  6.69    	36.0164      	10.0291      
  6.7     	36.631       	9.56683      
  6.71    	37.2114      	9.06229      
  6.72    	37.7547      	8.51797      
  6.73    	38.2581      	7.93661      
  6.74    	38.7191      	7.32111      
  6.75    	39.1355      	6.67455      
  6.76    	39.5051      	6.00017      
  6.77    	39.8261      	5.30135      
  6.78    	40.0969      	4.58158      
  6.79    	40.3161      	3.84447      
  6.8     	40.4827      	3.0937       
  6.81    	40.5957      	2.33303      
  6.82    	40.6547      	1.56628      
  6.83    	40.6594      	0.797274     
  6.84    	40.6096      	0.0298682    
  6.85    	40.5057      	-0.732098    
  6.86    	40.3482      	-1.48481     
  6.87    	40.1379      	-2.2245      
  6.88    	39.8758      	-2.94747     
  6.89    	39.5632      	-3.65009     
  6.9     	39.2017      	-4.32885     
  6.91    	38.7932      	-4.98036     
  6.92    	38.3396      	-5.60135     
  6.93    	37.8432      	-6.18871     
  6.94    	37.3066      	-6.7395      
  6.95    	36.7323      	-7.25097     
  6.96    	36.1233      	-7.72056     
  6.97    	35.4827      	-8.14592     
  6.98    	34.8135      	-8.52491     
  6.99    	34.1193      	-8.85564     
  7       	33.4034      	-9.13645     
  7.01    	32.6695      	-9.36595     
  7.02    	31.9211      	-9.54297     
  7.03    	31.1621      	-9.66664     
  7.04    	30.3963      	-9.73634     
  7.05    	29.6275      	-9.75171     
  7.06    	28.8595      	-9.71268     
  7.07    	28.0961      	-9.61945     
  7.08    	27.3413      	-9.47248     
  7.09    	26.5988      	-9.27251     
  7.1     	25.8722      	-9.02054     
  7.11    	25.1653      	-8.71783     
  7.12    	24.4816      	-8.3659      
  7.13    	23.8245      	-7.9665      
  7.14    	23.1972      	-7.52164     
  7.15    	22.603       	-7.03355     
  7.16    	22.0448      	-6.50466     
  7.17    	21.5254      	-5.93763     
  7.18    	21.0473      	-5.3353      
  7.19    	20.6131      	-4.70067     
  7.2     	20.2248      	-4.03693     
  7.21    	19.8844      	-3.34739     
  7.22    	19.5936      	-2.63551     
  7.23    	19.3539      	-1.90486     
  7.24    	19.1664      	-1.15909     
  7.25    	19.0322      	-0.401928    
  7.26    	18.9518      	0.362828     
  7.27    	18.9257      	1.13135      
  7.28    	18.954       	1.8998       
  7.29    	19.0365      	2.66432      
  7.3     	19.1729      	3.42109      
  7.31    	19.3625      	4.16632      
  7.32    	19.6043      	4.89629      
  7.33    	19.8971      	5.60732      
  7.34    	20.2394      	6.29588      
  7.35    	20.6296      	6.95851      
  7.36    	21.0656      	7.59189      
  7.37    	21.5453      	8.19285      
  7.38    	22.0663      	8.75839      
  7.39    	22.626       	9.28568      
  7.4     	23.2216      	9.77207      
  7.41    	23.8501      	10.2151      
  7.42    	24.5083      	10.6126      
  7.43    	25.193       	10.9626      
  7.44    	25.9007      	11.2633      
  7.45    	26.628       	11.5132      
  7.46    	27.371       	11.7111      
  7.47    	28.1262      	11.8559      
  7.48    	28.8897      	11.947       
  7.49    	29.6578      	11.9838      
  7.5     	30.4265      	11.9663      
  7.51    	31.1921      	11.8944      
  7.52    	31.9507      	11.7686      
  7.53    	32.6985      	11.5895      
  7.54    	33.4317      	11.3579      
  7.55    	34.1468      	11.0751      
  7.56    	34.84        	10.7424      
  7.57    	35.508       	10.3616      
  7.58    	36.1474      	9.93444      
  7.59    	36.755       	9.46318      
  7.6     	37.3277      	8.95013      
  7.61    	37.8628      	8.39787      
  7.62    	38.3574      	7.80917      
  7.63    	38.8092      	7.18696      
  7.64    	39.2159      	6.53437      
  7.65    	39.5754      	5.85466      
  7.66    	39.8859      	5.15124      
  7.67    	40.1459      	4.42762      
  7.68    	40.3541      	3.68742      
  7.69    	40.5095      	2.93436      
  7.7     	40.6112      	2.1722       
  7.71    	40.6588      	1.40475      
  7.72    	40.652       	0.635862     
