# * STATIC * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.114758
# a drude model was used for silver
# ------------- 
# ome (eV)	real(alph)	imag(alph)
#
  2.52544 	-2.24221   	0.0917169  
  2.52556 	-2.24114   	0.0916509  
  2.52568 	-2.24008   	0.0915851  
  2.5258  	-2.23902   	0.0915193  
  2.52592 	-2.23796   	0.0914535  
  2.52604 	-2.2369    	0.0913879  
  2.52616 	-2.23584   	0.0913223  
  2.52628 	-2.23478   	0.0912568  
  2.5264  	-2.23373   	0.0911913  
  2.52652 	-2.23267   	0.0911259  
  2.52664 	-2.23161   	0.0910606  
  2.52676 	-2.23056   	0.0909953  
  2.52688 	-2.2295    	0.0909302  
  2.527   	-2.22845   	0.090865   
  2.52712 	-2.2274    	0.0908     
  2.52724 	-2.22635   	0.090735   
  2.52736 	-2.2253    	0.0906701  
  2.52748 	-2.22425   	0.0906052  
  2.5276  	-2.2232    	0.0905404  
  2.52772 	-2.22215   	0.0904757  
  2.52784 	-2.2211    	0.0904111  
  2.52796 	-2.22005   	0.0903465  
  2.52808 	-2.21901   	0.090282   
  2.5282  	-2.21796   	0.0902175  
  2.52832 	-2.21692   	0.0901531  
  2.52844 	-2.21587   	0.0900888  
  2.52856 	-2.21483   	0.0900246  
  2.52868 	-2.21379   	0.0899604  
  2.5288  	-2.21275   	0.0898963  
  2.52892 	-2.21171   	0.0898322  
  2.52904 	-2.21067   	0.0897682  
  2.52916 	-2.20963   	0.0897043  
  2.52928 	-2.20859   	0.0896404  
  2.5294  	-2.20756   	0.0895766  
  2.52952 	-2.20652   	0.0895129  
  2.52964 	-2.20548   	0.0894492  
  2.52976 	-2.20445   	0.0893856  
  2.52988 	-2.20342   	0.0893221  
  2.53    	-2.20238   	0.0892586  
  2.53012 	-2.20135   	0.0891952  
  2.53024 	-2.20032   	0.0891319  
  2.53036 	-2.19929   	0.0890686  
  2.53048 	-2.19826   	0.0890054  
  2.5306  	-2.19723   	0.0889423  
  2.53072 	-2.1962    	0.0888792  
  2.53084 	-2.19517   	0.0888162  
  2.53096 	-2.19415   	0.0887532  
  2.53108 	-2.19312   	0.0886903  
  2.5312  	-2.1921    	0.0886275  
  2.53132 	-2.19107   	0.0885648  
  2.53144 	-2.19005   	0.0885021  
  2.53156 	-2.18903   	0.0884394  
  2.53168 	-2.188     	0.0883769  
  2.5318  	-2.18698   	0.0883144  
  2.53192 	-2.18596   	0.0882519  
  2.53204 	-2.18494   	0.0881896  
  2.53216 	-2.18392   	0.0881272  
  2.53228 	-2.18291   	0.088065   
  2.5324  	-2.18189   	0.0880028  
  2.53252 	-2.18087   	0.0879407  
  2.53264 	-2.17986   	0.0878786  
  2.53276 	-2.17884   	0.0878166  
  2.53288 	-2.17783   	0.0877547  
  2.533   	-2.17681   	0.0876928  
  2.53312 	-2.1758    	0.087631   
  2.53324 	-2.17479   	0.0875693  
  2.53336 	-2.17378   	0.0875076  
  2.53348 	-2.17277   	0.087446   
  2.5336  	-2.17176   	0.0873844  
  2.53372 	-2.17075   	0.0873229  
  2.53384 	-2.16974   	0.0872615  
  2.53396 	-2.16873   	0.0872001  
  2.53408 	-2.16773   	0.0871388  
  2.5342  	-2.16672   	0.0870776  
  2.53432 	-2.16572   	0.0870164  
  2.53444 	-2.16471   	0.0869553  
  2.53456 	-2.16371   	0.0868942  
  2.53468 	-2.16271   	0.0868332  
  2.5348  	-2.16171   	0.0867723  
  2.53492 	-2.1607    	0.0867114  
  2.53504 	-2.1597    	0.0866506  
  2.53516 	-2.1587    	0.0865899  
  2.53528 	-2.15771   	0.0865292  
  2.5354  	-2.15671   	0.0864685  
  2.53552 	-2.15571   	0.086408   
  2.53564 	-2.15471   	0.0863475  
  2.53576 	-2.15372   	0.086287   
  2.53588 	-2.15272   	0.0862267  
  2.536   	-2.15173   	0.0861663  
  2.53612 	-2.15074   	0.0861061  
  2.53624 	-2.14974   	0.0860459  
  2.53636 	-2.14875   	0.0859857  
  2.53648 	-2.14776   	0.0859257  
  2.5366  	-2.14677   	0.0858656  
  2.53672 	-2.14578   	0.0858057  
  2.53684 	-2.14479   	0.0857458  
  2.53696 	-2.1438    	0.085686   
  2.53708 	-2.14281   	0.0856262  
  2.5372  	-2.14183   	0.0855665  
  2.53732 	-2.14084   	0.0855068  
  2.53744 	-2.13986   	0.0854472  
  2.53756 	-2.13887   	0.0853877  
  2.53768 	-2.13789   	0.0853282  
  2.5378  	-2.13691   	0.0852688  
  2.53792 	-2.13592   	0.0852094  
  2.53804 	-2.13494   	0.0851501  
  2.53816 	-2.13396   	0.0850909  
  2.53828 	-2.13298   	0.0850317  
  2.5384  	-2.132     	0.0849726  
  2.53852 	-2.13102   	0.0849135  
  2.53864 	-2.13004   	0.0848545  
  2.53876 	-2.12907   	0.0847956  
  2.53888 	-2.12809   	0.0847367  
  2.539   	-2.12712   	0.0846779  
  2.53912 	-2.12614   	0.0846191  
  2.53924 	-2.12517   	0.0845604  
  2.53936 	-2.12419   	0.0845018  
  2.53948 	-2.12322   	0.0844432  
  2.5396  	-2.12225   	0.0843847  
  2.53972 	-2.12128   	0.0843262  
  2.53984 	-2.12031   	0.0842678  
  2.53996 	-2.11934   	0.0842094  
  2.54008 	-2.11837   	0.0841511  
  2.5402  	-2.1174    	0.0840929  
  2.54032 	-2.11643   	0.0840347  
  2.54044 	-2.11546   	0.0839766  
  2.54056 	-2.1145    	0.0839185  
  2.54068 	-2.11353   	0.0838605  
  2.5408  	-2.11257   	0.0838026  
  2.54092 	-2.1116    	0.0837447  
  2.54104 	-2.11064   	0.0836869  
  2.54116 	-2.10968   	0.0836291  
  2.54128 	-2.10872   	0.0835714  
  2.5414  	-2.10776   	0.0835137  
  2.54152 	-2.10679   	0.0834561  
  2.54164 	-2.10584   	0.0833986  
  2.54176 	-2.10488   	0.0833411  
  2.54188 	-2.10392   	0.0832837  
  2.542   	-2.10296   	0.0832263  
  2.54212 	-2.102     	0.083169   
  2.54224 	-2.10105   	0.0831117  
  2.54236 	-2.10009   	0.0830545  
  2.54248 	-2.09914   	0.0829974  
  2.5426  	-2.09818   	0.0829403  
  2.54272 	-2.09723   	0.0828833  
  2.54284 	-2.09628   	0.0828263  
  2.54296 	-2.09533   	0.0827694  
  2.54308 	-2.09437   	0.0827125  
  2.5432  	-2.09342   	0.0826557  
  2.54332 	-2.09247   	0.082599   
  2.54344 	-2.09152   	0.0825423  
  2.54356 	-2.09058   	0.0824857  
  2.54368 	-2.08963   	0.0824291  
  2.5438  	-2.08868   	0.0823726  
  2.54392 	-2.08774   	0.0823161  
  2.54404 	-2.08679   	0.0822597  
  2.54416 	-2.08585   	0.0822034  
  2.54428 	-2.0849    	0.0821471  
  2.5444  	-2.08396   	0.0820908  
  2.54452 	-2.08301   	0.0820346  
  2.54464 	-2.08207   	0.0819785  
  2.54476 	-2.08113   	0.0819224  
  2.54488 	-2.08019   	0.0818664  
  2.545   	-2.07925   	0.0818104  
  2.54512 	-2.07831   	0.0817545  
  2.54524 	-2.07737   	0.0816987  
  2.54536 	-2.07643   	0.0816429  
  2.54548 	-2.0755    	0.0815871  
  2.5456  	-2.07456   	0.0815315  
  2.54572 	-2.07363   	0.0814758  
  2.54584 	-2.07269   	0.0814202  
  2.54596 	-2.07176   	0.0813647  
  2.54608 	-2.07082   	0.0813093  
  2.5462  	-2.06989   	0.0812538  
  2.54632 	-2.06896   	0.0811985  
  2.54644 	-2.06802   	0.0811432  
  2.54656 	-2.06709   	0.0810879  
  2.54668 	-2.06616   	0.0810327  
  2.5468  	-2.06523   	0.0809776  
  2.54692 	-2.0643    	0.0809225  
  2.54704 	-2.06338   	0.0808675  
  2.54716 	-2.06245   	0.0808125  
  2.54728 	-2.06152   	0.0807576  
  2.5474  	-2.0606    	0.0807027  
  2.54752 	-2.05967   	0.0806479  
  2.54764 	-2.05874   	0.0805931  
  2.54776 	-2.05782   	0.0805384  
  2.54788 	-2.0569    	0.0804838  
  2.548   	-2.05597   	0.0804292  
  2.54812 	-2.05505   	0.0803746  
  2.54824 	-2.05413   	0.0803201  
  2.54836 	-2.05321   	0.0802657  
  2.54848 	-2.05229   	0.0802113  
  2.5486  	-2.05137   	0.080157   
  2.54872 	-2.05045   	0.0801027  
  2.54884 	-2.04953   	0.0800485  
  2.54896 	-2.04862   	0.0799943  
  2.54908 	-2.0477    	0.0799402  
  2.5492  	-2.04678   	0.0798861  
  2.54932 	-2.04587   	0.0798321  
  2.54944 	-2.04495   	0.0797781  
  2.54956 	-2.04404   	0.0797242  
  2.54968 	-2.04312   	0.0796704  
  2.5498  	-2.04221   	0.0796166  
  2.54992 	-2.0413    	0.0795628  
  2.55004 	-2.04039   	0.0795091  
  2.55016 	-2.03948   	0.0794555  
  2.55028 	-2.03857   	0.0794019  
  2.5504  	-2.03766   	0.0793483  
  2.55052 	-2.03675   	0.0792948  
  2.55064 	-2.03584   	0.0792414  
  2.55076 	-2.03493   	0.079188   
  2.55088 	-2.03403   	0.0791347  
  2.551   	-2.03312   	0.0790814  
  2.55112 	-2.03221   	0.0790282  
  2.55124 	-2.03131   	0.078975   
  2.55136 	-2.0304    	0.0789219  
  2.55148 	-2.0295    	0.0788688  
  2.5516  	-2.0286    	0.0788158  
  2.55172 	-2.0277    	0.0787628  
  2.55184 	-2.02679   	0.0787099  
  2.55196 	-2.02589   	0.078657   
  2.55208 	-2.02499   	0.0786042  
  2.5522  	-2.02409   	0.0785515  
  2.55232 	-2.02319   	0.0784988  
  2.55244 	-2.0223    	0.0784461  
  2.55256 	-2.0214    	0.0783935  
  2.55268 	-2.0205    	0.0783409  
  2.5528  	-2.0196    	0.0782884  
  2.55292 	-2.01871   	0.078236   
  2.55304 	-2.01781   	0.0781836  
  2.55316 	-2.01692   	0.0781312  
  2.55328 	-2.01603   	0.0780789  
  2.5534  	-2.01513   	0.0780267  
  2.55352 	-2.01424   	0.0779745  
  2.55364 	-2.01335   	0.0779223  
  2.55376 	-2.01246   	0.0778702  
  2.55388 	-2.01157   	0.0778182  
  2.554   	-2.01068   	0.0777662  
  2.55412 	-2.00979   	0.0777142  
  2.55424 	-2.0089    	0.0776623  
  2.55436 	-2.00801   	0.0776105  
  2.55448 	-2.00712   	0.0775587  
  2.5546  	-2.00623   	0.0775069  
  2.55472 	-2.00535   	0.0774552  
  2.55484 	-2.00446   	0.0774036  
  2.55496 	-2.00358   	0.077352   
  2.55508 	-2.00269   	0.0773004  
  2.5552  	-2.00181   	0.0772489  
  2.55532 	-2.00093   	0.0771975  
  2.55544 	-2.00004   	0.0771461  
  2.55556 	-1.99916   	0.0770947  
  2.55568 	-1.99828   	0.0770434  
  2.5558  	-1.9974    	0.0769922  
  2.55592 	-1.99652   	0.076941   
  2.55604 	-1.99564   	0.0768898  
  2.55616 	-1.99476   	0.0768387  
  2.55628 	-1.99389   	0.0767877  
  2.5564  	-1.99301   	0.0767367  
  2.55652 	-1.99213   	0.0766857  
  2.55664 	-1.99126   	0.0766348  
  2.55676 	-1.99038   	0.076584   
  2.55688 	-1.9895    	0.0765331  
  2.557   	-1.98863   	0.0764824  
  2.55712 	-1.98776   	0.0764317  
  2.55724 	-1.98688   	0.076381   
  2.55736 	-1.98601   	0.0763304  
  2.55748 	-1.98514   	0.0762798  
  2.5576  	-1.98427   	0.0762293  
  2.55772 	-1.9834    	0.0761789  
  2.55784 	-1.98253   	0.0761284  
  2.55796 	-1.98166   	0.0760781  
  2.55808 	-1.98079   	0.0760278  
  2.5582  	-1.97992   	0.0759775  
  2.55832 	-1.97905   	0.0759273  
  2.55844 	-1.97819   	0.0758771  
  2.55856 	-1.97732   	0.075827   
  2.55868 	-1.97646   	0.0757769  
  2.5588  	-1.97559   	0.0757268  
  2.55892 	-1.97473   	0.0756769  
  2.55904 	-1.97386   	0.0756269  
  2.55916 	-1.973     	0.075577   
  2.55928 	-1.97214   	0.0755272  
  2.5594  	-1.97127   	0.0754774  
  2.55952 	-1.97041   	0.0754277  
  2.55964 	-1.96955   	0.075378   
  2.55976 	-1.96869   	0.0753283  
  2.55988 	-1.96783   	0.0752787  
  2.56    	-1.96697   	0.0752292  
  2.56012 	-1.96612   	0.0751796  
  2.56024 	-1.96526   	0.0751302  
  2.56036 	-1.9644    	0.0750808  
  2.56048 	-1.96354   	0.0750314  
  2.5606  	-1.96269   	0.0749821  
  2.56072 	-1.96183   	0.0749328  
  2.56084 	-1.96098   	0.0748836  
  2.56096 	-1.96012   	0.0748344  
  2.56108 	-1.95927   	0.0747853  
  2.5612  	-1.95842   	0.0747362  
  2.56132 	-1.95757   	0.0746872  
  2.56144 	-1.95671   	0.0746382  
  2.56156 	-1.95586   	0.0745892  
  2.56168 	-1.95501   	0.0745403  
  2.5618  	-1.95416   	0.0744915  
  2.56192 	-1.95331   	0.0744427  
  2.56204 	-1.95247   	0.0743939  
  2.56216 	-1.95162   	0.0743452  
  2.56228 	-1.95077   	0.0742966  
  2.5624  	-1.94992   	0.0742479  
  2.56252 	-1.94908   	0.0741994  
  2.56264 	-1.94823   	0.0741508  
  2.56276 	-1.94739   	0.0741024  
  2.56288 	-1.94654   	0.0740539  
  2.563   	-1.9457    	0.0740055  
  2.56312 	-1.94485   	0.0739572  
  2.56324 	-1.94401   	0.0739089  
  2.56336 	-1.94317   	0.0738607  
  2.56348 	-1.94233   	0.0738124  
  2.5636  	-1.94149   	0.0737643  
  2.56372 	-1.94065   	0.0737162  
  2.56384 	-1.93981   	0.0736681  
  2.56396 	-1.93897   	0.0736201  
  2.56408 	-1.93813   	0.0735721  
  2.5642  	-1.93729   	0.0735242  
  2.56432 	-1.93645   	0.0734763  
  2.56444 	-1.93562   	0.0734285  
  2.56456 	-1.93478   	0.0733807  
  2.56468 	-1.93394   	0.0733329  
  2.5648  	-1.93311   	0.0732852  
  2.56492 	-1.93227   	0.0732376  
  2.56504 	-1.93144   	0.0731899  
  2.56516 	-1.93061   	0.0731424  
  2.56528 	-1.92977   	0.0730948  
  2.5654  	-1.92894   	0.0730474  
  2.56552 	-1.92811   	0.0729999  
  2.56564 	-1.92728   	0.0729525  
  2.56576 	-1.92645   	0.0729052  
  2.56588 	-1.92562   	0.0728579  
  2.566   	-1.92479   	0.0728106  
  2.56612 	-1.92396   	0.0727634  
  2.56624 	-1.92313   	0.0727163  
  2.56636 	-1.9223    	0.0726691  
  2.56648 	-1.92148   	0.0726221  
  2.5666  	-1.92065   	0.072575   
  2.56672 	-1.91982   	0.072528   
  2.56684 	-1.919     	0.0724811  
  2.56696 	-1.91817   	0.0724342  
  2.56708 	-1.91735   	0.0723873  
  2.5672  	-1.91653   	0.0723405  
  2.56732 	-1.9157    	0.0722938  
  2.56744 	-1.91488   	0.072247   
  2.56756 	-1.91406   	0.0722004  
  2.56768 	-1.91324   	0.0721537  
  2.5678  	-1.91242   	0.0721071  
  2.56792 	-1.9116    	0.0720606  
  2.56804 	-1.91078   	0.0720141  
  2.56816 	-1.90996   	0.0719676  
  2.56828 	-1.90914   	0.0719212  
  2.5684  	-1.90832   	0.0718748  
  2.56852 	-1.9075    	0.0718285  
  2.56864 	-1.90669   	0.0717822  
  2.56876 	-1.90587   	0.071736   
  2.56888 	-1.90506   	0.0716898  
  2.569   	-1.90424   	0.0716436  
  2.56912 	-1.90343   	0.0715975  
  2.56924 	-1.90261   	0.0715514  
  2.56936 	-1.9018    	0.0715054  
  2.56948 	-1.90098   	0.0714594  
  2.5696  	-1.90017   	0.0714135  
  2.56972 	-1.89936   	0.0713676  
  2.56984 	-1.89855   	0.0713217  
  2.56996 	-1.89774   	0.0712759  
  2.57008 	-1.89693   	0.0712301  
  2.5702  	-1.89612   	0.0711844  
  2.57032 	-1.89531   	0.0711387  
  2.57044 	-1.8945    	0.0710931  
  2.57056 	-1.89369   	0.0710475  
  2.57068 	-1.89289   	0.0710019  
  2.5708  	-1.89208   	0.0709564  
  2.57092 	-1.89127   	0.070911   
  2.57104 	-1.89047   	0.0708655  
  2.57116 	-1.88966   	0.0708201  
  2.57128 	-1.88886   	0.0707748  
  2.5714  	-1.88805   	0.0707295  
  2.57152 	-1.88725   	0.0706842  
  2.57164 	-1.88645   	0.070639   
  2.57176 	-1.88564   	0.0705938  
  2.57188 	-1.88484   	0.0705487  
  2.572   	-1.88404   	0.0705036  
  2.57212 	-1.88324   	0.0704586  
  2.57224 	-1.88244   	0.0704136  
  2.57236 	-1.88164   	0.0703686  
  2.57248 	-1.88084   	0.0703237  
  2.5726  	-1.88004   	0.0702788  
  2.57272 	-1.87925   	0.0702339  
  2.57284 	-1.87845   	0.0701892  
  2.57296 	-1.87765   	0.0701444  
  2.57308 	-1.87685   	0.0700997  
  2.5732  	-1.87606   	0.070055   
  2.57332 	-1.87526   	0.0700104  
  2.57344 	-1.87447   	0.0699658  
  2.57356 	-1.87367   	0.0699212  
  2.57368 	-1.87288   	0.0698767  
  2.5738  	-1.87209   	0.0698323  
  2.57392 	-1.87129   	0.0697878  
  2.57404 	-1.8705    	0.0697434  
  2.57416 	-1.86971   	0.0696991  
  2.57428 	-1.86892   	0.0696548  
  2.5744  	-1.86813   	0.0696105  
  2.57452 	-1.86734   	0.0695663  
  2.57464 	-1.86655   	0.0695221  
  2.57476 	-1.86576   	0.069478   
  2.57488 	-1.86497   	0.0694339  
  2.575   	-1.86418   	0.0693899  
  2.57512 	-1.8634    	0.0693458  
  2.57524 	-1.86261   	0.0693019  
  2.57536 	-1.86182   	0.0692579  
  2.57548 	-1.86104   	0.069214   
  2.5756  	-1.86025   	0.0691702  
  2.57572 	-1.85947   	0.0691264  
  2.57584 	-1.85868   	0.0690826  
  2.57596 	-1.8579    	0.0690389  
  2.57608 	-1.85712   	0.0689952  
  2.5762  	-1.85634   	0.0689515  
  2.57632 	-1.85555   	0.0689079  
  2.57644 	-1.85477   	0.0688643  
  2.57656 	-1.85399   	0.0688208  
  2.57668 	-1.85321   	0.0687773  
  2.5768  	-1.85243   	0.0687339  
  2.57692 	-1.85165   	0.0686905  
  2.57704 	-1.85087   	0.0686471  
  2.57716 	-1.85009   	0.0686038  
  2.57728 	-1.84932   	0.0685605  
  2.5774  	-1.84854   	0.0685172  
  2.57752 	-1.84776   	0.068474   
  2.57764 	-1.84699   	0.0684308  
  2.57776 	-1.84621   	0.0683877  
  2.57788 	-1.84544   	0.0683446  
  2.578   	-1.84466   	0.0683015  
  2.57812 	-1.84389   	0.0682585  
  2.57824 	-1.84311   	0.0682156  
  2.57836 	-1.84234   	0.0681726  
  2.57848 	-1.84157   	0.0681297  
  2.5786  	-1.84079   	0.0680869  
  2.57872 	-1.84002   	0.0680441  
  2.57884 	-1.83925   	0.0680013  
  2.57896 	-1.83848   	0.0679585  
  2.57908 	-1.83771   	0.0679159  
  2.5792  	-1.83694   	0.0678732  
  2.57932 	-1.83617   	0.0678306  
  2.57944 	-1.8354    	0.067788   
  2.57956 	-1.83464   	0.0677454  
  2.57968 	-1.83387   	0.0677029  
  2.5798  	-1.8331    	0.0676605  
  2.57992 	-1.83234   	0.0676181  
  2.58004 	-1.83157   	0.0675757  
  2.58016 	-1.8308    	0.0675333  
  2.58028 	-1.83004   	0.067491   
  2.5804  	-1.82928   	0.0674487  
  2.58052 	-1.82851   	0.0674065  
  2.58064 	-1.82775   	0.0673643  
  2.58076 	-1.82699   	0.0673222  
  2.58088 	-1.82622   	0.06728    
  2.581   	-1.82546   	0.067238   
  2.58112 	-1.8247    	0.0671959  
  2.58124 	-1.82394   	0.0671539  
  2.58136 	-1.82318   	0.067112   
  2.58148 	-1.82242   	0.06707    
  2.5816  	-1.82166   	0.0670282  
  2.58172 	-1.8209    	0.0669863  
  2.58184 	-1.82014   	0.0669445  
  2.58196 	-1.81938   	0.0669027  
  2.58208 	-1.81863   	0.066861   
  2.5822  	-1.81787   	0.0668193  
  2.58232 	-1.81711   	0.0667776  
  2.58244 	-1.81636   	0.066736   
  2.58256 	-1.8156    	0.0666944  
  2.58268 	-1.81485   	0.0666529  
  2.5828  	-1.81409   	0.0666114  
  2.58292 	-1.81334   	0.0665699  
  2.58304 	-1.81259   	0.0665285  
  2.58316 	-1.81183   	0.0664871  
  2.58328 	-1.81108   	0.0664457  
  2.5834  	-1.81033   	0.0664044  
  2.58352 	-1.80958   	0.0663631  
  2.58364 	-1.80883   	0.0663219  
  2.58376 	-1.80808   	0.0662807  
  2.58388 	-1.80733   	0.0662395  
  2.584   	-1.80658   	0.0661984  
  2.58412 	-1.80583   	0.0661573  
  2.58424 	-1.80508   	0.0661162  
  2.58436 	-1.80433   	0.0660752  
  2.58448 	-1.80359   	0.0660342  
  2.5846  	-1.80284   	0.0659933  
  2.58472 	-1.80209   	0.0659524  
  2.58484 	-1.80135   	0.0659115  
  2.58496 	-1.8006    	0.0658707  
  2.58508 	-1.79986   	0.0658299  
  2.5852  	-1.79911   	0.0657891  
  2.58532 	-1.79837   	0.0657484  
  2.58544 	-1.79762   	0.0657077  
  2.58556 	-1.79688   	0.0656671  
  2.58568 	-1.79614   	0.0656264  
  2.5858  	-1.7954    	0.0655859  
  2.58592 	-1.79466   	0.0655453  
  2.58604 	-1.79392   	0.0655048  
  2.58616 	-1.79317   	0.0654644  
  2.58628 	-1.79243   	0.0654239  
  2.5864  	-1.7917    	0.0653835  
  2.58652 	-1.79096   	0.0653432  
  2.58664 	-1.79022   	0.0653029  
  2.58676 	-1.78948   	0.0652626  
  2.58688 	-1.78874   	0.0652223  
  2.587   	-1.788     	0.0651821  
  2.58712 	-1.78727   	0.0651419  
  2.58724 	-1.78653   	0.0651018  
  2.58736 	-1.7858    	0.0650617  
  2.58748 	-1.78506   	0.0650216  
  2.5876  	-1.78433   	0.0649816  
  2.58772 	-1.78359   	0.0649416  
  2.58784 	-1.78286   	0.0649016  
  2.58796 	-1.78213   	0.0648617  
  2.58808 	-1.78139   	0.0648218  
  2.5882  	-1.78066   	0.064782   
  2.58832 	-1.77993   	0.0647422  
  2.58844 	-1.7792    	0.0647024  
  2.58856 	-1.77847   	0.0646626  
  2.58868 	-1.77774   	0.0646229  
  2.5888  	-1.77701   	0.0645833  
  2.58892 	-1.77628   	0.0645436  
  2.58904 	-1.77555   	0.064504   
  2.58916 	-1.77482   	0.0644644  
  2.58928 	-1.77409   	0.0644249  
  2.5894  	-1.77336   	0.0643854  
  2.58952 	-1.77264   	0.064346   
  2.58964 	-1.77191   	0.0643065  
  2.58976 	-1.77118   	0.0642671  
  2.58988 	-1.77046   	0.0642278  
  2.59    	-1.76973   	0.0641885  
  2.59012 	-1.76901   	0.0641492  
  2.59024 	-1.76828   	0.0641099  
  2.59036 	-1.76756   	0.0640707  
  2.59048 	-1.76684   	0.0640315  
  2.5906  	-1.76611   	0.0639924  
  2.59072 	-1.76539   	0.0639533  
  2.59084 	-1.76467   	0.0639142  
  2.59096 	-1.76395   	0.0638752  
  2.59108 	-1.76323   	0.0638362  
  2.5912  	-1.76251   	0.0637972  
  2.59132 	-1.76179   	0.0637583  
  2.59144 	-1.76107   	0.0637194  
  2.59156 	-1.76035   	0.0636805  
  2.59168 	-1.75963   	0.0636417  
  2.5918  	-1.75891   	0.0636029  
  2.59192 	-1.75819   	0.0635641  
  2.59204 	-1.75748   	0.0635254  
  2.59216 	-1.75676   	0.0634867  
  2.59228 	-1.75604   	0.0634481  
  2.5924  	-1.75533   	0.0634094  
  2.59252 	-1.75461   	0.0633708  
  2.59264 	-1.7539    	0.0633323  
  2.59276 	-1.75318   	0.0632938  
  2.59288 	-1.75247   	0.0632553  
  2.593   	-1.75175   	0.0632168  
  2.59312 	-1.75104   	0.0631784  
  2.59324 	-1.75033   	0.06314    
  2.59336 	-1.74962   	0.0631017  
  2.59348 	-1.7489    	0.0630634  
  2.5936  	-1.74819   	0.0630251  
  2.59372 	-1.74748   	0.0629868  
  2.59384 	-1.74677   	0.0629486  
  2.59396 	-1.74606   	0.0629104  
  2.59408 	-1.74535   	0.0628723  
  2.5942  	-1.74464   	0.0628342  
  2.59432 	-1.74394   	0.0627961  
  2.59444 	-1.74323   	0.0627581  
  2.59456 	-1.74252   	0.0627201  
  2.59468 	-1.74181   	0.0626821  
  2.5948  	-1.74111   	0.0626441  
  2.59492 	-1.7404    	0.0626062  
  2.59504 	-1.73969   	0.0625684  
  2.59516 	-1.73899   	0.0625305  
  2.59528 	-1.73828   	0.0624927  
  2.5954  	-1.73758   	0.0624549  
  2.59552 	-1.73687   	0.0624172  
  2.59564 	-1.73617   	0.0623795  
  2.59576 	-1.73547   	0.0623418  
  2.59588 	-1.73477   	0.0623042  
  2.596   	-1.73406   	0.0622665  
  2.59612 	-1.73336   	0.062229   
  2.59624 	-1.73266   	0.0621914  
  2.59636 	-1.73196   	0.0621539  
  2.59648 	-1.73126   	0.0621164  
  2.5966  	-1.73056   	0.062079   
